metabolite,shap_mean_abs,shap_rank,log2fc,effect_size,p_value,abs_log2fc,fc_rank,p_adjusted,neg_log10_p,pval_rank,combined_score,final_rank
"Butanal, 3-methyl-",0.0002435589289479,222.0,1.1728039944647282,0.0948338593158102,0.0126196519687866,1.1728039944647282,39.0,0.0355087794495927,1.4496642555332737,46.5,102.5,141
Benzeneacetaldehyde,0.005650331395911,6.0,,-2.3262655731397763,0.0077418770248466,,255.5,0.0355087794495927,1.4496642555332737,46.5,102.66666666666667,142
Benzeneacetaldehyde,0.005650331395911,6.0,,10.892001153743594,0.0077418770248466,,255.5,0.0355087794495927,1.4496642555332737,46.5,102.66666666666667,143
Phenylethyl Alcohol,0.0055710995480143,7.0,,-7.535716921354088,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,103.0,144
Phenylethyl Alcohol,0.0055710995480143,7.0,,-7.5123143960990095,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,103.0,145
Indole,0.0054341363194645,8.0,,-4.311287709184868,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,103.33333333333333,146
n-Decanoic acid,0.0054336118849687,9.0,,-5.9050684475028765,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,103.66666666666667,147
n-Decanoic acid,0.0054336118849687,9.0,,-23.01886519246837,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,103.66666666666667,148
cis-Calamenene,0.0053271904508746,10.0,,-3.124835951923318,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,104.0,149
cis-Calamenene,0.0053271904508746,10.0,,-2.935326935562985,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,104.0,150
"Butanal, 2-methyl-",0.0001911111111111,223.0,-0.681883843854102,-0.2565147652207752,0.0104098792067591,0.681883843854102,43.0,0.0355087794495927,1.4496642555332737,46.5,104.16666666666667,151
Phenylethyl Alcohol,0.0051184954514513,11.0,,-7.5123143960990095,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,104.33333333333333,152
Phenylethyl Alcohol,0.0051184954514513,11.0,,-7.535716921354088,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,104.33333333333333,153
Methional,0.0001431899641577,226.0,1.007744169343409,-0.2384081068069303,0.0144798101977596,1.007744169343409,41.0,0.0355087794495927,1.4496642555332737,46.5,104.5,154
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0051017685764005,12.0,,-10.82648067422978,0.0092096816039681,,255.5,0.0355087794495927,1.4496642555332737,46.5,104.66666666666667,155
"2,3-Pentanedione",0.0006555555555555,174.0,2.9168549578032343,6.261159009895042,0.111916748617329,2.9168549578032343,26.0,0.1621913598713777,0.7899722848975397,116.0,105.33333333333333,156
"Benzeneacetaldehyde, α-ethylidene-",0.004645847310373,14.0,,-7.395115987963568,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,105.33333333333333,157
"Benzeneacetaldehyde, α-ethylidene-",0.004645847310373,14.0,,-9.764749894279964,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,105.33333333333333,158
"Benzeneacetaldehyde, α-ethylidene-",0.004645847310373,14.0,,-7.433979848962838,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,105.33333333333333,159
Hexanal,0.0005948717948717,184.0,4.707595812816395,0.7879637044405311,0.1903768024346395,4.707595812816395,9.0,0.2470471064151835,0.6072202284990258,123.0,105.33333333333333,160
"Benzeneacetaldehyde, α-ethylidene-",0.004645847310373,14.0,,-12.34463620778024,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,105.33333333333333,161
"Benzeneacetaldehyde, α-ethylidene-",0.004645847310373,14.0,,-1.3178612243400718,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,105.33333333333333,162
"Benzeneacetaldehyde, α-ethylidene-",0.004645847310373,14.0,,-50.89979050381547,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,105.33333333333333,163
"Benzeneacetaldehyde, α-ethylidene-",0.004645847310373,14.0,,-1.4885948016498398,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,105.33333333333333,164
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0045730257878916,15.0,,-10.82648067422978,0.0092096816039681,,255.5,0.0355087794495927,1.4496642555332737,46.5,105.66666666666667,165
Benzeneacetaldehyde,0.0045103730111573,16.0,,10.892001153743594,0.0077418770248466,,255.5,0.0355087794495927,1.4496642555332737,46.5,106.0,166
Benzeneacetaldehyde,0.0045103730111573,16.0,,-2.3262655731397763,0.0077418770248466,,255.5,0.0355087794495927,1.4496642555332737,46.5,106.0,167
"Tetradecane, 3-methyl-",0.0044681307363055,17.0,,-5.688814710772979,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,106.33333333333333,168
"Butanal, 3-methyl-",0.0,254.5,3.738141892469159,2.981808844257662,0.0126196519687866,3.738141892469159,19.0,0.0355087794495927,1.4496642555332737,46.5,106.66666666666667,169
"Butanal, 3-methyl-",0.0,254.5,3.738141892469159,2.981808844257662,0.0126196519687866,3.738141892469159,19.0,0.0355087794495927,1.4496642555332737,46.5,106.66666666666667,170
"Butanal, 3-methyl-",0.0,254.5,3.738141892469159,2.981808844257662,0.0126196519687866,3.738141892469159,19.0,0.0355087794495927,1.4496642555332737,46.5,106.66666666666667,171
"2,3-Pentanedione",0.0006555555555555,174.0,2.6075145098707484,6.048903271113085,0.111916748617329,2.6075145098707484,30.0,0.1621913598713777,0.7899722848975397,116.0,106.66666666666667,172
"1-Hexanol, 2-ethyl-",0.0043741357581123,19.0,,-15.25436287825126,0.0089263294895113,,255.5,0.0355087794495927,1.4496642555332737,46.5,107.0,173
"1-Hexanol, 2-ethyl-",0.0043741357581123,19.0,,-4.926026431567895,0.0089263294895113,,255.5,0.0355087794495927,1.4496642555332737,46.5,107.0,174
"1-Hexanol, 2-ethyl-",0.0043741357581123,19.0,,-5.6075674816670285,0.0089263294895113,,255.5,0.0355087794495927,1.4496642555332737,46.5,107.0,175
"1-Hexanol, 2-ethyl-",0.0043741357581123,19.0,,-5.454883879397428,0.0089263294895113,,255.5,0.0355087794495927,1.4496642555332737,46.5,107.0,176
Benzeneacetaldehyde,0.0,254.5,3.684206008676468,-895010023.9333483,0.0077418770248466,3.684206008676468,21.0,0.0355087794495927,1.4496642555332737,46.5,107.33333333333333,177
"2,3-Pentanedione",0.0006555555555555,174.0,2.34007164997184,6.20750383521323,0.111916748617329,2.34007164997184,32.0,0.1621913598713777,0.7899722848975397,116.0,107.33333333333333,178
"2,3-Pentanedione",0.0006555555555555,174.0,2.313343734111639,6.784690188918451,0.111916748617329,2.313343734111639,33.0,0.1621913598713777,0.7899722848975397,116.0,107.66666666666667,179
"2,3-Pentanedione",0.0006250896057347,182.0,2.9168549578032343,6.261159009895042,0.111916748617329,2.9168549578032343,26.0,0.1621913598713777,0.7899722848975397,116.0,108.0,180
"Propanal, 2-methyl-",0.0042390544261889,22.0,,-1.7783272248860518,0.0152035640368819,,255.5,0.0355087794495927,1.4496642555332737,46.5,108.0,181
"Propanal, 2-methyl-",0.0042390544261889,22.0,,-1.6880820237924274,0.0152035640368819,,255.5,0.0355087794495927,1.4496642555332737,46.5,108.0,182
"Propanal, 2-methyl-",0.0042390544261889,22.0,,2.6248888579470333,0.0152035640368819,,255.5,0.0355087794495927,1.4496642555332737,46.5,108.0,183
Benzeneacetaldehyde,0.0041733411660864,23.0,,-2.3262655731397763,0.0077418770248466,,255.5,0.0355087794495927,1.4496642555332737,46.5,108.33333333333333,184
Benzeneacetaldehyde,0.0041733411660864,23.0,,10.892001153743594,0.0077418770248466,,255.5,0.0355087794495927,1.4496642555332737,46.5,108.33333333333333,185
Dimethyl sulfone,0.0040630571085834,24.0,,0.0916067704766197,0.0161634945881658,,255.5,0.0355087794495927,1.4496642555332737,46.5,108.66666666666667,186
Dimethyl sulfone,0.0040630571085834,24.0,,-0.987625984384907,0.0161634945881658,,255.5,0.0355087794495927,1.4496642555332737,46.5,108.66666666666667,187
Dimethyl sulfone,0.0040630571085834,24.0,,-9.483307810025032,0.0161634945881658,,255.5,0.0355087794495927,1.4496642555332737,46.5,108.66666666666667,188
Benzeneacetaldehyde,0.0,254.5,3.2409139496755874,-22.465035688046047,0.0077418770248466,3.2409139496755874,25.0,0.0355087794495927,1.4496642555332737,46.5,108.66666666666667,189
"2,3-Pentanedione",0.0005925925925925,185.0,2.9168549578032343,6.261159009895042,0.111916748617329,2.9168549578032343,26.0,0.1621913598713777,0.7899722848975397,116.0,109.0,190
cis-Calamenene,0.0040445302931852,25.0,,-3.124835951923318,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,109.0,191
cis-Calamenene,0.0040445302931852,25.0,,-2.935326935562985,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,109.0,192
Benzeneacetic acid,0.0040392534939859,26.0,,-3.869672481267146,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,109.33333333333333,193
Benzeneacetaldehyde,0.0,254.5,2.88819784815039,-8.549817546032552,0.0077418770248466,2.88819784815039,27.0,0.0355087794495927,1.4496642555332737,46.5,109.33333333333333,194
"2,3-Pentanedione",0.0006250896057347,182.0,2.6075145098707484,6.048903271113085,0.111916748617329,2.6075145098707484,30.0,0.1621913598713777,0.7899722848975397,116.0,109.33333333333333,195
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0038298840254395,27.0,,-10.82648067422978,0.0092096816039681,,255.5,0.0355087794495927,1.4496642555332737,46.5,109.66666666666667,196
"2,3-Pentanedione",0.0003259259259259,212.0,-14.230429550849369,12.953938232574012,0.111916748617329,14.230429550849369,1.0,0.1621913598713777,0.7899722848975397,116.0,109.66666666666667,197
Hexanal,0.0005948717948717,184.0,3.5183062423679075,-0.5265906361512115,0.1903768024346395,3.5183062423679075,23.0,0.2470471064151835,0.6072202284990258,123.0,110.0,198
"Benzeneacetaldehyde, α-ethylidene-",0.0036779044001266,28.0,,-12.34463620778024,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.0,199
"Benzeneacetaldehyde, α-ethylidene-",0.0036779044001266,28.0,,-1.3178612243400718,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.0,200
"Benzeneacetaldehyde, α-ethylidene-",0.0036779044001266,28.0,,-1.4885948016498398,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.0,201
"Benzeneacetaldehyde, α-ethylidene-",0.0036779044001266,28.0,,-50.89979050381547,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.0,202
"Benzeneacetaldehyde, α-ethylidene-",0.0036779044001266,28.0,,-7.433979848962838,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.0,203
"Benzeneacetaldehyde, α-ethylidene-",0.0036779044001266,28.0,,-9.764749894279964,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.0,204
"2,3-Pentanedione",0.0006250896057347,182.0,2.34007164997184,6.20750383521323,0.111916748617329,2.34007164997184,32.0,0.1621913598713777,0.7899722848975397,116.0,110.0,205
"Benzeneacetaldehyde, α-ethylidene-",0.0036779044001266,28.0,,-7.395115987963568,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.0,206
"Disulfide, dimethyl",0.0005025287232417,190.0,2.3128647418414485,7.178730027291275,0.0522090201089261,2.3128647418414485,34.0,0.0856842153552377,1.0670991759240276,106.0,110.0,207
2-Butyl-3-(4-β-diethylaminoethoxybenzoyl)benzofuran,0.0004324143692564,202.0,8.428846532605853,-1.64931966340699,0.2229696925824257,8.428846532605853,2.0,0.2797776155014507,0.5531870355664503,127.0,110.33333333333333,208
"2,3-Pentanedione",0.0005925925925925,185.0,2.6075145098707484,6.048903271113085,0.111916748617329,2.6075145098707484,30.0,0.1621913598713777,0.7899722848975397,116.0,110.33333333333333,209
"2,3-Pentanedione",0.0006250896057347,182.0,2.313343734111639,6.784690188918451,0.111916748617329,2.313343734111639,33.0,0.1621913598713777,0.7899722848975397,116.0,110.33333333333333,210
p-Cresol,0.0035460342213558,29.0,,-6.036373055535581,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.33333333333333,211
p-Cresol,0.0035460342213558,29.0,,-6.455758076793205,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.33333333333333,212
"Butanal, 3-methyl-",0.0,254.5,2.530073031533493,-1.181651186847258,0.0126196519687866,2.530073031533493,31.0,0.0355087794495927,1.4496642555332737,46.5,110.66666666666667,213
"Disulfide, dimethyl",0.0005025287232417,190.0,2.229870491412131,7.634502437731353,0.0522090201089261,2.229870491412131,36.0,0.0856842153552377,1.0670991759240276,106.0,110.66666666666667,214
"Butanal, 3-methyl-",0.0,254.5,2.530073031533493,-1.181651186847258,0.0126196519687866,2.530073031533493,31.0,0.0355087794495927,1.4496642555332737,46.5,110.66666666666667,215
"Butanal, 3-methyl-",0.0,254.5,2.530073031533493,-1.181651186847258,0.0126196519687866,2.530073031533493,31.0,0.0355087794495927,1.4496642555332737,46.5,110.66666666666667,216
"1H-Cyclopenta[1,3]cyclopropa[1,2]benzene, octahydro-7-methyl-3-methylene-4-(1-methylethyl)-, [3aS-(3aα,3bβ,4β,7α,7aS*)]-",0.0033395522130025,30.0,,-2.5817671065936603,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,110.66666666666667,217
"2,3-Pentanedione",0.0005925925925925,185.0,2.34007164997184,6.20750383521323,0.111916748617329,2.34007164997184,32.0,0.1621913598713777,0.7899722848975397,116.0,111.0,218
"Disulfide, dimethyl",0.0004696691223007,193.0,2.3128647418414485,7.178730027291275,0.0522090201089261,2.3128647418414485,34.0,0.0856842153552377,1.0670991759240276,106.0,111.0,219
2-Hexadecanone,0.0033185185185185,31.0,,-6.307503073874104,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,111.0,220
2-Hexadecanone,0.0033185185185185,31.0,,-8.910054268780494,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,111.0,221
Caryophyllene,0.0033017327834954,32.0,,-3.271548181221624,0.0161634945881658,,255.5,0.0355087794495927,1.4496642555332737,46.5,111.33333333333333,222
"2,3-Pentanedione",0.0005925925925925,185.0,2.313343734111639,6.784690188918451,0.111916748617329,2.313343734111639,33.0,0.1621913598713777,0.7899722848975397,116.0,111.33333333333333,223
2-Pentanone,0.0003233639654692,213.0,4.659374763066323,11.08136271083896,0.0721686166513333,4.659374763066323,10.0,0.1118613558095666,0.9513199211328833,112.0,111.66666666666667,224
"cis-Muurola-4(15),5-diene",0.0032942710438133,33.0,,-3.0821492561834964,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,111.66666666666667,225
"Disulfide, dimethyl",0.0004696691223007,193.0,2.229870491412131,7.634502437731353,0.0522090201089261,2.229870491412131,36.0,0.0856842153552377,1.0670991759240276,106.0,111.66666666666667,226
"2,3-Pentanedione",0.0002901960784313,218.0,-14.230429550849369,12.953938232574012,0.111916748617329,14.230429550849369,1.0,0.1621913598713777,0.7899722848975397,116.0,111.66666666666667,227
"Butanal, 2-methyl-",0.0,254.5,2.275480112572895,10.209978005936074,0.0104098792067591,2.275480112572895,35.0,0.0355087794495927,1.4496642555332737,46.5,112.0,228
Humulene,0.003203431520926,34.0,,-4.152927843184419,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,112.0,229
"Butanal, 2-methyl-",0.0,254.5,2.275480112572895,10.209978005936074,0.0104098792067591,2.275480112572895,35.0,0.0355087794495927,1.4496642555332737,46.5,112.0,230
"Butanal, 2-methyl-",0.0,254.5,2.275480112572895,10.209978005936074,0.0104098792067591,2.275480112572895,35.0,0.0355087794495927,1.4496642555332737,46.5,112.0,231
"5,9-Undecadien-2-one, 6,10-dimethyl-",0.0031932441669815,35.0,,-4.672917737513243,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,112.33333333333333,232
"5,9-Undecadien-2-one, 6,10-dimethyl-",0.0031932441669815,35.0,,-4.79918205444188,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,112.33333333333333,233
"Butanal, 2-methyl-",0.0,254.5,2.16190624458984,9.895113814162936,0.0104098792067591,2.16190624458984,37.0,0.0355087794495927,1.4496642555332737,46.5,112.66666666666667,234
"Butanal, 2-methyl-",0.0,254.5,2.16190624458984,9.895113814162936,0.0104098792067591,2.16190624458984,37.0,0.0355087794495927,1.4496642555332737,46.5,112.66666666666667,235
"Butanal, 2-methyl-",0.0,254.5,2.16190624458984,9.895113814162936,0.0104098792067591,2.16190624458984,37.0,0.0355087794495927,1.4496642555332737,46.5,112.66666666666667,236
α-Cubebene,0.0031597429651674,37.0,,-2.158335629299949,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,113.0,237
α-Cubebene,0.0031597429651674,37.0,,-2.273796767985401,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,113.0,238
α-Cubebene,0.0031597429651674,37.0,,-2.6808236889878128,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,113.0,239
α-Cubebene,0.0031597429651674,37.0,,-2.773965575659222,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,113.0,240
α-Cubebene,0.0031579288850633,38.0,,-2.273796767985401,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,113.33333333333333,241
α-Cubebene,0.0031579288850633,38.0,,-2.6808236889878128,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,113.33333333333333,242
α-Cubebene,0.0031579288850633,38.0,,-2.773965575659222,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,113.33333333333333,243
α-Cubebene,0.0031579288850633,38.0,,-2.158335629299949,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,113.33333333333333,244
"Butanal, 3-methyl-",0.0,254.5,1.1728039944647282,0.0948338593158102,0.0126196519687866,1.1728039944647282,39.0,0.0355087794495927,1.4496642555332737,46.5,113.33333333333333,245
"Butanal, 3-methyl-",0.0,254.5,1.1728039944647282,0.0948338593158102,0.0126196519687866,1.1728039944647282,39.0,0.0355087794495927,1.4496642555332737,46.5,113.33333333333333,246
"Butanal, 3-methyl-",0.0,254.5,1.1728039944647282,0.0948338593158102,0.0126196519687866,1.1728039944647282,39.0,0.0355087794495927,1.4496642555332737,46.5,113.33333333333333,247
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0031469785575048,39.0,,-10.82648067422978,0.0092096816039681,,255.5,0.0355087794495927,1.4496642555332737,46.5,113.66666666666667,248
"Disulfide, dimethyl",0.0004456947996589,201.0,2.3128647418414485,7.178730027291275,0.0522090201089261,2.3128647418414485,34.0,0.0856842153552377,1.0670991759240276,106.0,113.66666666666667,249
Hexanal,0.000330701397368,210.0,4.707595812816395,0.7879637044405311,0.1903768024346395,4.707595812816395,9.0,0.2470471064151835,0.6072202284990258,123.0,114.0,250
Phenol,0.0029728499303318,41.0,,-1.8458146376443532,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,114.33333333333333,251
Phenol,0.0029728499303318,41.0,,-3.7002417257145073,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,114.33333333333333,252
Phenol,0.0029728499303318,41.0,,-0.521766792712789,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,114.33333333333333,253
"Disulfide, dimethyl",0.0004456947996589,201.0,2.229870491412131,7.634502437731353,0.0522090201089261,2.229870491412131,36.0,0.0856842153552377,1.0670991759240276,106.0,114.33333333333333,254
Phenol,0.0029728499303318,41.0,,-0.1042361246672981,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,114.33333333333333,255
"Bicyclo[3.1.1]hept-2-ene, 3,6,6-trimethyl-",0.0006383838383838,180.5,3.65524889837155,-0.4315528428266368,0.6513227395137708,3.65524889837155,22.0,0.6805956716267493,0.16711081720699728,141.0,114.5,256
"Butanal, 2-methyl-",0.0,254.5,-0.681883843854102,-0.2565147652207752,0.0104098792067591,0.681883843854102,43.0,0.0355087794495927,1.4496642555332737,46.5,114.66666666666667,257
"Butanal, 2-methyl-",0.0,254.5,-0.681883843854102,-0.2565147652207752,0.0104098792067591,0.681883843854102,43.0,0.0355087794495927,1.4496642555332737,46.5,114.66666666666667,258
.alfa.-Copaene,0.0029359806086687,42.0,,-2.9866022164954487,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,114.66666666666667,259
.alfa.-Copaene,0.0029359806086687,42.0,,-2.98005298965618,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,114.66666666666667,260
"Butanal, 2-methyl-",0.0,254.5,-0.681883843854102,-0.2565147652207752,0.0104098792067591,0.681883843854102,43.0,0.0355087794495927,1.4496642555332737,46.5,114.66666666666667,261
"5-Hepten-2-one, 6-methyl-",0.0028869152939328,43.0,,-4.082327085344365,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,115.0,262
"Disulfide, dimethyl",0.0004137598899208,205.0,2.3128647418414485,7.178730027291275,0.0522090201089261,2.3128647418414485,34.0,0.0856842153552377,1.0670991759240276,106.0,115.0,263
"5-Hepten-2-one, 6-methyl-",0.0028869152939328,43.0,,-3.169794273037881,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,115.0,264
"Phenol, 4-ethyl-",0.0028531797507236,44.0,,-5.403201103860436,0.0081275154892922,,255.5,0.0355087794495927,1.4496642555332737,46.5,115.33333333333333,265
"Disulfide, dimethyl",0.0004098765432098,206.0,2.3128647418414485,7.178730027291275,0.0522090201089261,2.3128647418414485,34.0,0.0856842153552377,1.0670991759240276,106.0,115.33333333333333,266
"Disulfide, dimethyl",0.0004137598899208,205.0,2.229870491412131,7.634502437731353,0.0522090201089261,2.229870491412131,36.0,0.0856842153552377,1.0670991759240276,106.0,115.66666666666667,267
"Caryophylla-4(12),8(13)-dien-5α-ol",0.0028471253916459,45.0,,-2.5929439711589315,0.0152622304487104,,255.5,0.0355087794495927,1.4496642555332737,46.5,115.66666666666667,268
trans-β-Ionone,0.0028455454176472,46.0,,-14.394069261719832,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,116.0,269
"Disulfide, dimethyl",0.0004098765432098,206.0,2.229870491412131,7.634502437731353,0.0522090201089261,2.229870491412131,36.0,0.0856842153552377,1.0670991759240276,106.0,116.0,270
Hexanal,0.0002913580246913,217.0,4.707595812816395,0.7879637044405311,0.1903768024346395,4.707595812816395,9.0,0.2470471064151835,0.6072202284990258,123.0,116.33333333333333,271
"1H-Pyrrole-2,5-dione, 3-ethyl-4-methyl-",0.0028448717948717,47.0,,-6.186413285168078,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,116.33333333333333,272
"Benzeneacetaldehyde, α-ethylidene-",0.0028231045819451,48.0,,-12.34463620778024,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,116.66666666666667,273
"Benzeneacetaldehyde, α-ethylidene-",0.0028231045819451,48.0,,-7.433979848962838,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,116.66666666666667,274
"Benzeneacetaldehyde, α-ethylidene-",0.0028231045819451,48.0,,-1.4885948016498398,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,116.66666666666667,275
"Benzeneacetaldehyde, α-ethylidene-",0.0028231045819451,48.0,,-9.764749894279964,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,116.66666666666667,276
"Benzeneacetaldehyde, α-ethylidene-",0.0028231045819451,48.0,,-50.89979050381547,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,116.66666666666667,277
"Benzeneacetaldehyde, α-ethylidene-",0.0028231045819451,48.0,,-1.3178612243400718,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,116.66666666666667,278
"Benzeneacetaldehyde, α-ethylidene-",0.0028231045819451,48.0,,-7.395115987963568,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,116.66666666666667,279
"2,4-Di-tert-butylphenol",0.0027991634529646,49.0,,-4.354954476324733,0.0104098792067591,,255.5,0.0355087794495927,1.4496642555332737,46.5,117.0,280
"Disulfide, dimethyl",0.0003292181069958,211.0,2.3128647418414485,7.178730027291275,0.0522090201089261,2.3128647418414485,34.0,0.0856842153552377,1.0670991759240276,106.0,117.0,281
2-Pentanone,0.0001144454996306,229.0,4.659374763066323,11.08136271083896,0.0721686166513333,4.659374763066323,10.0,0.1118613558095666,0.9513199211328833,112.0,117.0,282
"2,4,7,9-Tetramethyl-5-decyn-4,7-diol",0.0027798278960135,50.0,,-24.871655402214326,0.0161634945881658,,255.5,0.0355087794495927,1.4496642555332737,46.5,117.33333333333333,283
"2,4,7,9-Tetramethyl-5-decyn-4,7-diol",0.0027798278960135,50.0,,-27.19765156617228,0.0161634945881658,,255.5,0.0355087794495927,1.4496642555332737,46.5,117.33333333333333,284
"Disulfide, dimethyl",0.0003292181069958,211.0,2.229870491412131,7.634502437731353,0.0522090201089261,2.229870491412131,36.0,0.0856842153552377,1.0670991759240276,106.0,117.66666666666667,285
"5,9-Undecadien-2-one, 6,10-dimethyl-",0.0026840995562647,52.0,,-4.672917737513243,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,118.0,286
"2,3-Pentanedione",0.0003259259259259,212.0,2.9168549578032343,6.261159009895042,0.111916748617329,2.9168549578032343,26.0,0.1621913598713777,0.7899722848975397,116.0,118.0,287
"5,9-Undecadien-2-one, 6,10-dimethyl-",0.0026840995562647,52.0,,-4.79918205444188,0.0126196519687866,,255.5,0.0355087794495927,1.4496642555332737,46.5,118.0,288
"2,6-Diphenylpyridine",0.0001359477124183,227.0,3.956715052843129,-0.6342039694947813,0.0682565952109714,3.956715052843129,17.0,0.1063887713064862,0.9731042067869171,111.0,118.33333333333333,289
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0026828046547344,53.0,,-10.82648067422978,0.0092096816039681,,255.5,0.0355087794495927,1.4496642555332737,46.5,118.33333333333333,290
3-Carene,0.0003955650783933,207.0,-0.8977061171304115,0.1212887084257199,0.0528359469611015,0.8977061171304115,42.0,0.0862060187260077,1.0644624115738652,107.0,118.66666666666667,291
"4,8,12-Tetradecatrien-1-ol, 5,9,13-trimethyl-",0.0026674475980709,54.0,,-4.396925338595024,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,118.66666666666667,292
Hexanal,0.000330701397368,210.0,3.5183062423679075,-0.5265906361512115,0.1903768024346395,3.5183062423679075,23.0,0.2470471064151835,0.6072202284990258,123.0,118.66666666666667,293
2-Dodecanone,0.002657718802748,55.0,,-8.278407449792072,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.0,294
2-Dodecanone,0.002657718802748,55.0,,-4.905094937001904,0.0157250546664163,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.0,295
n-Decanoic acid,0.0026521856744078,56.0,,-5.9050684475028765,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.33333333333333,296
n-Decanoic acid,0.0026521856744078,56.0,,-23.01886519246837,0.0144798101977596,,255.5,0.0355087794495927,1.4496642555332737,46.5,119.33333333333333,297
