metabolite,shap_mean_abs,shap_rank,log2fc,effect_size,p_value,abs_log2fc,fc_rank,p_adjusted,neg_log10_p,pval_rank,combined_score,final_rank
Phenylethyl Alcohol,0.0013191489361702,124.5,6.178231267527315,-18.29772553342964,0.1176470588235294,6.178231267527315,46.0,0.1666169005673335,0.7782809486022882,60.5,77.0,143
"Butanal, 2-methyl-",0.0014193548387096,113.0,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,77.16666666666667,144
"2,3-Pentanedione",0.0024285714285714,59.0,4.48770715370372,-4.796478860431851,0.1176470588235294,4.48770715370372,113.0,0.1666169005673335,0.7782809486022882,60.5,77.5,145
"Benzeneacetaldehyde, α-ethylidene-",0.001,161.5,8.224314292692835,-2.9878963177821785,0.1176470588235294,8.224314292692835,11.0,0.1666169005673335,0.7782809486022882,60.5,77.66666666666667,146
"Benzeneacetaldehyde, α-ethylidene-",0.001,161.5,8.224314292692835,-2.9878963177821785,0.1176470588235294,8.224314292692835,11.0,0.1666169005673335,0.7782809486022882,60.5,77.66666666666667,147
3-Carene,0.004,18.0,2.901043149173694,-2.2218571042551387,0.1176470588235294,2.901043149173694,155.0,0.1666169005673335,0.7782809486022882,60.5,77.83333333333333,148
Phenol,0.0013191489361702,124.5,6.025957633366051,-9.349992303157556,0.1176470588235294,6.025957633366051,49.0,0.1666169005673335,0.7782809486022882,60.5,78.0,149
Phenol,0.0013191489361702,124.5,6.025957633366051,-9.349992303157556,0.1176470588235294,6.025957633366051,49.0,0.1666169005673335,0.7782809486022882,60.5,78.0,150
γ-Dodecalactone,0.0023191489361702,70.5,4.790582263033963,-9.010678389305252,0.1176470588235294,4.790582263033963,103.0,0.1666169005673335,0.7782809486022882,60.5,78.0,151
Octanal,0.003,38.5,3.7800080339467503,-0.892573516543833,0.1176470588235294,3.7800080339467503,135.0,0.1666169005673335,0.7782809486022882,60.5,78.0,152
2-Tetradecanone,0.0015844155844155,103.0,5.612654304074711,-12.45218493333538,0.1176470588235294,5.612654304074711,71.0,0.1666169005673335,0.7782809486022882,60.5,78.16666666666667,153
n-Tridecan-1-ol,0.001,161.5,8.015241478311458,-10.885546370763572,0.1176470588235294,8.015241478311458,13.0,0.1666169005673335,0.7782809486022882,60.5,78.33333333333333,154
2-Butanone,0.0013191489361702,124.5,6.015245185667508,-1.5727175653459753,0.1176470588235294,6.015245185667508,50.0,0.1666169005673335,0.7782809486022882,60.5,78.33333333333333,155
"Cyclohexene, 4-methylene-1-(1-methylethyl)-",0.002,91.5,5.259469938175842,-8.222944312673492,0.1176470588235294,5.259469938175842,84.0,0.1666169005673335,0.7782809486022882,60.5,78.66666666666667,156
2-Dodecanone,0.0013191489361702,124.5,5.969411601496509,-14.488954063482918,0.1176470588235294,5.969411601496509,51.0,0.1666169005673335,0.7782809486022882,60.5,78.66666666666667,157
"Benzeneacetaldehyde, α-ethylidene-",0.0024838709677419,53.5,4.1389725494759855,-7.132220496821487,0.1176470588235294,4.1389725494759855,123.0,0.1666169005673335,0.7782809486022882,60.5,79.0,158
"2,3-Pentanedione",0.0045844155844155,10.0,2.4626479237540435,-1.5597877991382754,0.1176470588235294,2.4626479237540435,167.0,0.1666169005673335,0.7782809486022882,60.5,79.16666666666667,159
2-Tetradecanone,0.0015844155844155,103.0,5.561892973921277,-11.708521880461582,0.1176470588235294,5.561892973921277,74.0,0.1666169005673335,0.7782809486022882,60.5,79.16666666666667,160
γ-Dodecalactone,0.0023191489361702,70.5,4.746331791457759,-8.689891586109118,0.1176470588235294,4.746331791457759,107.0,0.1666169005673335,0.7782809486022882,60.5,79.33333333333333,161
"Heptane, 2,2-dimethyl-",0.001,161.5,7.625335917697733,-2.501829789857778,0.1176470588235294,7.625335917697733,16.0,0.1666169005673335,0.7782809486022882,60.5,79.33333333333333,162
α-Cubebene,0.001,161.5,7.5310062165729885,-4.6446342028245935,0.1176470588235294,7.5310062165729885,18.0,0.1666169005673335,0.7782809486022882,60.5,80.0,163
α-Cubebene,0.001,161.5,7.5310062165729885,-4.6446342028245935,0.1176470588235294,7.5310062165729885,18.0,0.1666169005673335,0.7782809486022882,60.5,80.0,164
α-Cubebene,0.001,161.5,7.5310062165729885,-4.6446342028245935,0.1176470588235294,7.5310062165729885,18.0,0.1666169005673335,0.7782809486022882,60.5,80.0,165
"Acetic acid, trifluoro-, 3,7-dimethyloctyl ester",0.0023191489361702,70.5,4.713170720399885,-7.625104359277565,0.1176470588235294,4.713170720399885,109.0,0.1666169005673335,0.7782809486022882,60.5,80.0,166
n-Decanoic acid,0.002,91.5,5.118704138196116,-6.366588537705862,0.1176470588235294,5.118704138196116,89.0,0.1666169005673335,0.7782809486022882,60.5,80.33333333333333,167
2-Butanone,0.0013191489361702,124.5,5.836588341816007,-15.213560523376538,0.1176470588235294,5.836588341816007,57.0,0.1666169005673335,0.7782809486022882,60.5,80.66666666666667,168
α-acorenol,0.0028030199039121,43.5,3.735645554359863,-4.574956183927598,0.1176470588235294,3.735645554359863,138.0,0.1666169005673335,0.7782809486022882,60.5,80.66666666666667,169
2-Propenal,0.0023191489361702,70.5,4.596328624612813,-2.271286831739901,0.1176470588235294,4.596328624612813,112.0,0.1666169005673335,0.7782809486022882,60.5,81.0,170
Benzeneacetaldehyde,0.0051221688400823,6.0,1.9636777170224908,-2.0603289786180654,0.1176470588235294,1.9636777170224908,177.0,0.1666169005673335,0.7782809486022882,60.5,81.16666666666667,171
"Benzeneacetaldehyde, α-ethylidene-",0.0024838709677419,53.5,3.86845089869782,-5.705365853937703,0.1176470588235294,3.86845089869782,130.0,0.1666169005673335,0.7782809486022882,60.5,81.33333333333333,172
"2,3-Pentanedione",0.0023191489361702,70.5,4.48770715370372,-4.796478860431851,0.1176470588235294,4.48770715370372,113.0,0.1666169005673335,0.7782809486022882,60.5,81.33333333333333,173
Heptadecane,0.002,91.5,5.0836794486177,-7.52878997595093,0.1176470588235294,5.0836794486177,93.0,0.1666169005673335,0.7782809486022882,60.5,81.66666666666667,174
Nonanoic acid,0.001,161.5,6.713597194657272,-25.694033823533506,0.1176470588235294,6.713597194657272,23.0,0.1666169005673335,0.7782809486022882,60.5,81.66666666666667,175
Dimethyl trisulfide,0.0033191489361702,32.0,2.9547505895341524,-2.2235534627178843,0.1176470588235294,2.9547505895341524,153.0,0.1666169005673335,0.7782809486022882,60.5,81.83333333333333,176
Dimethyl trisulfide,0.0033191489361702,32.0,2.9547505895341524,-2.2235534627178843,0.1176470588235294,2.9547505895341524,153.0,0.1666169005673335,0.7782809486022882,60.5,81.83333333333333,177
2-Butanone,0.0013191489361702,124.5,5.803370672932568,-14.827728840400075,0.1176470588235294,5.803370672932568,61.0,0.1666169005673335,0.7782809486022882,60.5,82.0,178
p-Cresol,0.001,161.5,6.6917305972969245,-42.2775732679866,0.1176470588235294,6.6917305972969245,24.0,0.1666169005673335,0.7782809486022882,60.5,82.0,179
Acetone,0.003,38.5,3.1187732407005,-3.950492140540443,0.1176470588235294,3.1187732407005,148.0,0.1666169005673335,0.7782809486022882,60.5,82.33333333333333,180
α-Cubebene,0.001,161.5,6.667993785130898,-6.197606316218272,0.1176470588235294,6.667993785130898,25.0,0.1666169005673335,0.7782809486022882,60.5,82.33333333333333,181
α-Cubebene,0.001,161.5,6.667993785130898,-6.197606316218272,0.1176470588235294,6.667993785130898,25.0,0.1666169005673335,0.7782809486022882,60.5,82.33333333333333,182
α-Cubebene,0.001,161.5,6.667993785130898,-6.197606316218272,0.1176470588235294,6.667993785130898,25.0,0.1666169005673335,0.7782809486022882,60.5,82.33333333333333,183
"4,8,12-Tetradecatrien-1-ol, 5,9,13-trimethyl-",0.0013191489361702,124.5,5.725563606668933,-6.4408572535303845,0.1176470588235294,5.725563606668933,63.0,0.1666169005673335,0.7782809486022882,60.5,82.66666666666667,184
2-Tetradecanone,0.0015844155844155,103.0,5.247135474015647,-7.65434024839978,0.1176470588235294,5.247135474015647,85.0,0.1666169005673335,0.7782809486022882,60.5,82.83333333333333,185
2-Nonanone,0.001,161.5,6.552362769548468,-18.005983719516287,0.1176470588235294,6.552362769548468,27.0,0.1666169005673335,0.7782809486022882,60.5,83.0,186
Benzeneacetaldehyde,0.0051221688400823,6.0,1.573335896295255,-1.4589225346685455,0.1176470588235294,1.573335896295255,183.0,0.1666169005673335,0.7782809486022882,60.5,83.16666666666667,187
Hexanal,0.0023191489361702,70.5,4.327497610161132,-4.569874378877957,0.1176470588235294,4.327497610161132,119.0,0.1666169005673335,0.7782809486022882,60.5,83.33333333333333,188
Hexanal,0.0023191489361702,70.5,4.327497610161132,-4.569874378877957,0.1176470588235294,4.327497610161132,119.0,0.1666169005673335,0.7782809486022882,60.5,83.33333333333333,189
"Benzeneacetaldehyde, α-ethylidene-",0.0024838709677419,53.5,3.7562258391137218,-5.298332098568657,0.1176470588235294,3.7562258391137218,136.0,0.1666169005673335,0.7782809486022882,60.5,83.33333333333333,190
2-Tetradecanone,0.0013191489361702,124.5,5.701682398025982,-12.53501305576624,0.1176470588235294,5.701682398025982,65.0,0.1666169005673335,0.7782809486022882,60.5,83.33333333333333,191
Benzeneacetaldehyde,0.0051221688400823,6.0,1.4773283218115367,-1.3758291193604502,0.1176470588235294,1.4773283218115367,184.0,0.1666169005673335,0.7782809486022882,60.5,83.5,192
2-Propenal,0.0023191489361702,70.5,4.238767950064661,-9.697462603430472,0.1176470588235294,4.238767950064661,121.0,0.1666169005673335,0.7782809486022882,60.5,84.0,193
2-Tetradecanone,0.0013191489361702,124.5,5.6889143022343145,-12.717802158931253,0.1176470588235294,5.6889143022343145,67.0,0.1666169005673335,0.7782809486022882,60.5,84.0,194
Hexadecane,0.001,161.5,6.390027872489261,-15.63184359902892,0.1176470588235294,6.390027872489261,30.0,0.1666169005673335,0.7782809486022882,60.5,84.0,195
2-Dodecanone,0.0013191489361702,124.5,5.619410804236021,-11.000814899037048,0.1176470588235294,5.619410804236021,70.0,0.1666169005673335,0.7782809486022882,60.5,85.0,196
2-Tetradecanone,0.0013191489361702,124.5,5.612654304074711,-12.45218493333538,0.1176470588235294,5.612654304074711,71.0,0.1666169005673335,0.7782809486022882,60.5,85.33333333333333,197
"2,3-Pentanedione",0.0022015018773466,83.0,4.48770715370372,-4.796478860431851,0.1176470588235294,4.48770715370372,113.0,0.1666169005673335,0.7782809486022882,60.5,85.5,198
3-Carene,0.004,18.0,1.93219958424157,-1.5499195972387352,0.1176470588235294,1.93219958424157,178.0,0.1666169005673335,0.7782809486022882,60.5,85.5,199
Hexadecane,0.001,161.5,6.298568419800184,-15.074675462815764,0.1176470588235294,6.298568419800184,35.0,0.1666169005673335,0.7782809486022882,60.5,85.66666666666667,200
"Butanal, 2-methyl-",0.0012765957446808,138.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,85.66666666666667,201
"Butanal, 2-methyl-",0.0012765957446808,138.5,5.832446971075554,-2.6984139287998223,0.1176470588235294,5.832446971075554,58.0,0.1666169005673335,0.7782809486022882,60.5,85.66666666666667,202
Methional,0.0018823529411764,100.5,4.95072517167867,-10.189128942105128,0.1176470588235294,4.95072517167867,98.0,0.1666169005673335,0.7782809486022882,60.5,86.33333333333333,203
2-Tetradecanone,0.0013191489361702,124.5,5.561892973921277,-11.708521880461582,0.1176470588235294,5.561892973921277,74.0,0.1666169005673335,0.7782809486022882,60.5,86.33333333333333,204
"2-Hexadecene, 3,7,11,15-tetramethyl-, [R-[R*,R*-(E)]]-",0.0014838709677419,107.5,5.099693353352539,-13.192010224380994,0.1176470588235294,5.099693353352539,91.0,0.1666169005673335,0.7782809486022882,60.5,86.33333333333333,205
"Benzeneacetaldehyde, α-ethylidene-",0.0024838709677419,53.5,3.18823990515776,-3.180141257399064,0.1176470588235294,3.18823990515776,145.0,0.1666169005673335,0.7782809486022882,60.5,86.33333333333333,206
Methional,0.0034355444305381,28.0,2.3671320831453424,-1.475700041403207,0.1176470588235294,2.3671320831453424,171.0,0.1666169005673335,0.7782809486022882,60.5,86.5,207
"2-Hexadecene, 3,7,11,15-tetramethyl-, [R-[R*,R*-(E)]]-",0.0014838709677419,107.5,5.089847533308388,-12.651457662172684,0.1176470588235294,5.089847533308388,92.0,0.1666169005673335,0.7782809486022882,60.5,86.66666666666667,208
Dimethyl sulfone,0.001,161.5,6.238304749976315,-7.965945005097445,0.1176470588235294,6.238304749976315,38.0,0.1666169005673335,0.7782809486022882,60.5,86.66666666666667,209
1-Heptanol,0.0022765957446808,82.0,4.348652927597119,-3.6235957399231458,0.1176470588235294,4.348652927597119,118.0,0.1666169005673335,0.7782809486022882,60.5,86.83333333333333,210
"Bicyclo[3.1.1]hept-2-ene, 3,6,6-trimethyl-",0.001,161.5,6.235439179021731,-12.07080968695095,0.1176470588235294,6.235439179021731,39.0,0.1666169005673335,0.7782809486022882,60.5,87.0,211
Acetone,0.0024838709677419,53.5,3.1187732407005,-3.950492140540443,0.1176470588235294,3.1187732407005,148.0,0.1666169005673335,0.7782809486022882,60.5,87.33333333333333,212
Methional,0.0034355444305381,28.0,2.255341138848701,-2.222427294818812,0.1176470588235294,2.255341138848701,174.0,0.1666169005673335,0.7782809486022882,60.5,87.5,213
"6,11-Dimethyl-2,6,10-dodecatrien-1-ol",0.001,161.5,6.211703555382428,-12.480202585471568,0.1176470588235294,6.211703555382428,43.0,0.1666169005673335,0.7782809486022882,60.5,88.33333333333333,214
"2,3-Pentanedione",0.0013191489361702,124.5,5.400061630237473,-0.8947050743139252,0.1176470588235294,5.400061630237473,80.0,0.1666169005673335,0.7782809486022882,60.5,88.33333333333333,215
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0028030199039121,43.5,2.6625785247795486,-1.0496720351740854,0.1176470588235294,2.6625785247795486,163.0,0.1666169005673335,0.7782809486022882,60.5,89.0,216
2-Pentadecanone,0.002,91.5,4.404046795458407,-7.712183766318533,0.1176470588235294,4.404046795458407,116.0,0.1666169005673335,0.7782809486022882,60.5,89.33333333333333,217
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0028030199039121,43.5,2.6416681851369583,-2.582489251426108,0.1176470588235294,2.6416681851369583,164.0,0.1666169005673335,0.7782809486022882,60.5,89.33333333333333,218
Methional,0.0018823529411764,100.5,4.723274142425216,-0.7626598532852855,0.1176470588235294,4.723274142425216,108.0,0.1666169005673335,0.7782809486022882,60.5,89.66666666666667,219
2-Propenal,0.0023191489361702,70.5,3.7208727843364486,-6.556310333848533,0.1176470588235294,3.7208727843364486,139.0,0.1666169005673335,0.7782809486022882,60.5,90.0,220
2-Tetradecanone,0.0013191489361702,124.5,5.247135474015647,-7.65434024839978,0.1176470588235294,5.247135474015647,85.0,0.1666169005673335,0.7782809486022882,60.5,90.0,221
Phenol,0.001,161.5,6.025957633366051,-9.349992303157556,0.1176470588235294,6.025957633366051,49.0,0.1666169005673335,0.7782809486022882,60.5,90.33333333333333,222
"(1R,3E,7E,11R)-1,5,5,8-Tetramethyl-12-oxabicyclo[9.1.0]dodeca-3,7-diene",0.0023191489361702,70.5,3.496759156093145,-3.5600802075813744,0.1176470588235294,3.496759156093145,143.0,0.1666169005673335,0.7782809486022882,60.5,91.33333333333333,223
"Benzeneacetaldehyde, α-ethylidene-",0.002,91.5,4.1389725494759855,-7.132220496821487,0.1176470588235294,4.1389725494759855,123.0,0.1666169005673335,0.7782809486022882,60.5,91.66666666666667,224
n-Decanoic acid,0.002,91.5,4.023594437634513,-4.295184514452991,0.1176470588235294,4.023594437634513,125.0,0.1666169005673335,0.7782809486022882,60.5,92.33333333333333,225
"2,3-Pentanedione",0.0024285714285714,59.0,2.81386579996333,-1.876920094905532,0.1176470588235294,2.81386579996333,159.0,0.1666169005673335,0.7782809486022882,60.5,92.83333333333333,226
"2,3-Pentanedione",0.0012765957446808,138.5,5.400061630237473,-0.8947050743139252,0.1176470588235294,5.400061630237473,80.0,0.1666169005673335,0.7782809486022882,60.5,93.0,227
"Butanal, 3-methyl-",0.0023191489361702,70.5,3.059381302709813,-2.5347030507425865,0.1176470588235294,3.059381302709813,149.0,0.1666169005673335,0.7782809486022882,60.5,93.33333333333333,228
"Benzeneacetaldehyde, α-ethylidene-",0.002,91.5,3.86845089869782,-5.705365853937703,0.1176470588235294,3.86845089869782,130.0,0.1666169005673335,0.7782809486022882,60.5,94.0,229
Methional,0.0018823529411764,100.5,4.19733223410239,-5.752924265867535,0.1176470588235294,4.19733223410239,122.0,0.1666169005673335,0.7782809486022882,60.5,94.33333333333333,230
Methional,0.0013191489361702,124.5,4.95072517167867,-10.189128942105128,0.1176470588235294,4.95072517167867,98.0,0.1666169005673335,0.7782809486022882,60.5,94.33333333333333,231
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0028030199039121,43.5,1.8869510280814308,-1.7130277190532586,0.1176470588235294,1.8869510280814308,180.0,0.1666169005673335,0.7782809486022882,60.5,94.66666666666667,232
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",0.0028030199039121,43.5,1.88677816729549,-1.812560804937222,0.1176470588235294,1.88677816729549,181.0,0.1666169005673335,0.7782809486022882,60.5,95.0,233
"2,3-Pentanedione",0.0024285714285714,59.0,2.4626479237540435,-1.5597877991382754,0.1176470588235294,2.4626479237540435,167.0,0.1666169005673335,0.7782809486022882,60.5,95.5,234
Hexanal,0.0014838709677419,107.5,4.327497610161132,-4.569874378877957,0.1176470588235294,4.327497610161132,119.0,0.1666169005673335,0.7782809486022882,60.5,95.66666666666667,235
2-Tetradecanone,0.001,161.5,5.701682398025982,-12.53501305576624,0.1176470588235294,5.701682398025982,65.0,0.1666169005673335,0.7782809486022882,60.5,95.66666666666667,236
"Benzeneacetaldehyde, α-ethylidene-",0.002,91.5,3.7562258391137218,-5.298332098568657,0.1176470588235294,3.7562258391137218,136.0,0.1666169005673335,0.7782809486022882,60.5,96.0,237
2-Tetradecanone,0.001,161.5,5.6889143022343145,-12.717802158931253,0.1176470588235294,5.6889143022343145,67.0,0.1666169005673335,0.7782809486022882,60.5,96.33333333333333,238
"Furan, 2,3-dihydro-",0.002,91.5,3.746785327923843,-1.647477575709445,0.1176470588235294,3.746785327923843,137.0,0.1666169005673335,0.7782809486022882,60.5,96.33333333333333,239
"2,3-Pentanedione",0.0023191489361702,70.5,2.81386579996333,-1.876920094905532,0.1176470588235294,2.81386579996333,159.0,0.1666169005673335,0.7782809486022882,60.5,96.66666666666667,240
"Disulfide, dimethyl",0.0,229.5,-28.3986386807096,-0.7098094917677709,0.1176470588235294,28.3986386807096,1.0,0.1666169005673335,0.7782809486022882,60.5,97.0,241
"Disulfide, dimethyl",0.0,229.5,-28.3986386807096,-0.7098094917677709,0.1176470588235294,28.3986386807096,1.0,0.1666169005673335,0.7782809486022882,60.5,97.0,242
"Disulfide, dimethyl",0.0,229.5,-28.3986386807096,-0.7098094917677709,0.1176470588235294,28.3986386807096,1.0,0.1666169005673335,0.7782809486022882,60.5,97.0,243
"Butanal, 2-methyl-",0.0,229.5,-24.950140365223326,-0.0571045332490057,0.1176470588235294,24.950140365223326,2.0,0.1666169005673335,0.7782809486022882,60.5,97.33333333333333,244
"Butanal, 2-methyl-",0.0,229.5,-24.950140365223326,-0.0571045332490057,0.1176470588235294,24.950140365223326,2.0,0.1666169005673335,0.7782809486022882,60.5,97.33333333333333,245
"Butanal, 2-methyl-",0.0,229.5,-24.950140365223326,-0.0571045332490057,0.1176470588235294,24.950140365223326,2.0,0.1666169005673335,0.7782809486022882,60.5,97.33333333333333,246
"Butanal, 2-methyl-",0.0,229.5,-24.950140365223326,-0.0571045332490057,0.1176470588235294,24.950140365223326,2.0,0.1666169005673335,0.7782809486022882,60.5,97.33333333333333,247
"Butanal, 2-methyl-",0.0,229.5,-24.950140365223326,-0.0571045332490057,0.1176470588235294,24.950140365223326,2.0,0.1666169005673335,0.7782809486022882,60.5,97.33333333333333,248
"Butanal, 2-methyl-",0.0,229.5,-24.950140365223326,-0.0571045332490057,0.1176470588235294,24.950140365223326,2.0,0.1666169005673335,0.7782809486022882,60.5,97.33333333333333,249
"Butanal, 2-methyl-",0.0,229.5,-24.950140365223326,-0.0571045332490057,0.1176470588235294,24.950140365223326,2.0,0.1666169005673335,0.7782809486022882,60.5,97.33333333333333,250
"Butanal, 2-methyl-",0.0,229.5,-24.950140365223326,-0.0571045332490057,0.1176470588235294,24.950140365223326,2.0,0.1666169005673335,0.7782809486022882,60.5,97.33333333333333,251
Phenol,0.006286890871654,2.0,,-20.6762613961632,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,97.66666666666667,252
Phenol,0.006286890871654,2.0,,-20.868330311790977,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,97.66666666666667,253
Methional,0.0013191489361702,124.5,4.723274142425216,-0.7626598532852855,0.1176470588235294,4.723274142425216,108.0,0.1666169005673335,0.7782809486022882,60.5,97.66666666666667,254
"Disulfide, dimethyl",0.0,229.5,11.618482223654077,-10.775293270592718,0.1176470588235294,11.618482223654077,3.0,0.1666169005673335,0.7782809486022882,60.5,97.66666666666667,255
"Disulfide, dimethyl",0.0,229.5,11.618482223654077,-10.775293270592718,0.1176470588235294,11.618482223654077,3.0,0.1666169005673335,0.7782809486022882,60.5,97.66666666666667,256
"Disulfide, dimethyl",0.0,229.5,11.618482223654077,-10.775293270592718,0.1176470588235294,11.618482223654077,3.0,0.1666169005673335,0.7782809486022882,60.5,97.66666666666667,257
2-Tetradecanone,0.001,161.5,5.612654304074711,-12.45218493333538,0.1176470588235294,5.612654304074711,71.0,0.1666169005673335,0.7782809486022882,60.5,97.66666666666667,258
cis-Calamenene,0.0,229.5,10.08517243762529,-8.536267506452491,0.1176470588235294,10.08517243762529,5.0,0.1666169005673335,0.7782809486022882,60.5,98.33333333333333,259
"Disulfide, dimethyl",0.0025206508135168,48.0,0.985357593487916,0.293023246009218,0.1176470588235294,0.985357593487916,187.0,0.1666169005673335,0.7782809486022882,60.5,98.5,260
2-Tetradecanone,0.001,161.5,5.561892973921277,-11.708521880461582,0.1176470588235294,5.561892973921277,74.0,0.1666169005673335,0.7782809486022882,60.5,98.66666666666667,261
cis-Calamenene,0.0,229.5,9.5388428540008,-9.02315656716398,0.1176470588235294,9.5388428540008,6.0,0.1666169005673335,0.7782809486022882,60.5,98.66666666666667,262
"1-Hexanol, 2-ethyl-",0.0014838709677419,107.5,3.887170142046749,-3.596792130630801,0.1176470588235294,3.887170142046749,128.0,0.1666169005673335,0.7782809486022882,60.5,98.66666666666667,263
"Propanal, 2-methyl-",0.0023191489361702,70.5,2.501857680264697,-2.3096759898985693,0.1176470588235294,2.501857680264697,165.0,0.1666169005673335,0.7782809486022882,60.5,98.66666666666667,264
"1,2,4-Metheno-1H-indene, octahydro-1,7a-dimethyl-5-(1-methylethyl)-, [1S-(1α,2α,3aβ,4α,5α,7aβ,8S*)]-",0.0053191489361702,5.0,,-7.056656132965628,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,98.66666666666667,265
"Benzeneacetaldehyde, α-ethylidene-",0.0014193548387096,113.0,4.1389725494759855,-7.132220496821487,0.1176470588235294,4.1389725494759855,123.0,0.1666169005673335,0.7782809486022882,60.5,98.83333333333333,266
Benzeneacetaldehyde,0.0051221688400823,6.0,,-3.0164991742350566,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,99.0,267
Methional,0.0012765957446808,138.5,4.95072517167867,-10.189128942105128,0.1176470588235294,4.95072517167867,98.0,0.1666169005673335,0.7782809486022882,60.5,99.0,268
Benzeneacetaldehyde,0.0051221688400823,6.0,,-3.680002478054906,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,99.0,269
Dimethyl trisulfide,0.0,229.5,8.718575765843289,-11.919841548857166,0.1176470588235294,8.718575765843289,7.0,0.1666169005673335,0.7782809486022882,60.5,99.0,270
"Benzeneacetaldehyde, α-ethylidene-",0.002,91.5,3.18823990515776,-3.180141257399064,0.1176470588235294,3.18823990515776,145.0,0.1666169005673335,0.7782809486022882,60.5,99.0,271
"2,3-Pentanedione",0.0013191489361702,124.5,4.48770715370372,-4.796478860431851,0.1176470588235294,4.48770715370372,113.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,272
"Butanal, 3-methyl-",0.0,229.5,8.661633520137054,0.1444515682846584,0.1176470588235294,8.661633520137054,8.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,273
"Butanal, 3-methyl-",0.0,229.5,8.661633520137054,0.1444515682846584,0.1176470588235294,8.661633520137054,8.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,274
"Butanal, 3-methyl-",0.0,229.5,8.661633520137054,0.1444515682846584,0.1176470588235294,8.661633520137054,8.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,275
"5-Hepten-2-one, 6-methyl-",0.002,91.5,3.1313102664911767,-3.4888585692147607,0.1176470588235294,3.1313102664911767,146.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,276
"2,3-Pentanedione",0.0023191489361702,70.5,2.4626479237540435,-1.5597877991382754,0.1176470588235294,2.4626479237540435,167.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,277
"5-Hepten-2-one, 6-methyl-",0.002,91.5,3.1313102664911767,-3.4888585692147607,0.1176470588235294,3.1313102664911767,146.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,278
"Butanal, 3-methyl-",0.0,229.5,8.661633520137054,0.1444515682846584,0.1176470588235294,8.661633520137054,8.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,279
"Butanal, 3-methyl-",0.0,229.5,8.661633520137054,0.1444515682846584,0.1176470588235294,8.661633520137054,8.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,280
2-Pentanone,0.0012765957446808,138.5,4.90396282417066,-3.463961633034352,0.1176470588235294,4.90396282417066,99.0,0.1666169005673335,0.7782809486022882,60.5,99.33333333333333,281
2-Butanone,0.0,229.5,8.587881108888745,-3.130890768652651,0.1176470588235294,8.587881108888745,9.0,0.1666169005673335,0.7782809486022882,60.5,99.66666666666667,282
2-Butanone,0.0,229.5,8.587881108888745,-3.130890768652651,0.1176470588235294,8.587881108888745,9.0,0.1666169005673335,0.7782809486022882,60.5,99.66666666666667,283
"2,3-Pentanedione",0.0045844155844155,10.0,,-6.938576909002785,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,100.33333333333333,284
"2,3-Pentanedione",0.0045844155844155,10.0,,-3.1562548319730386,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,100.33333333333333,285
"2,3-Pentanedione",0.0045844155844155,10.0,,-2.314738150461733,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,100.33333333333333,286
"2,3-Pentanedione",0.0045844155844155,10.0,,-1.0184615101439645,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,100.33333333333333,287
"2,3-Pentanedione",0.0045844155844155,10.0,,-6.671956568656638,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,100.33333333333333,288
"Benzeneacetaldehyde, α-ethylidene-",0.0,229.5,8.224314292692835,-2.9878963177821785,0.1176470588235294,8.224314292692835,11.0,0.1666169005673335,0.7782809486022882,60.5,100.33333333333333,289
"2,3-Pentanedione",0.0045844155844155,10.0,,0.8213838391917048,0.1176470588235294,,230.5,0.1666169005673335,0.7782809486022882,60.5,100.33333333333333,290
"Propanal, 2-methyl-",0.0023191489361702,70.5,2.3737858734647435,-2.057170640128608,0.1176470588235294,2.3737858734647435,170.0,0.1666169005673335,0.7782809486022882,60.5,100.33333333333333,291
