compound_name,matched_biomarker,match_score,match_method,Condiciones,Evidencia,Origen_probable,Volatilidad,Matriz,Metodo,Vinculo Microbio.,Confianza_origen,InChIKey,CID,Flag_contaminante,Match Quality,Est. Retention Time (min),Hit 1: Match Factor,Exp_1.CDF,Exp_2.CDF,Exp_3.CDF,Exp_4.CDF,Exp_5.CDF,Exp_6.CDF,Exp_7.CDF,Exp_8.CDF,Exp_9.CDF,Exp_10.CDF,Exp_11.CDF,Exp_12.CDF,Exp_13.CDF,Exp_14.CDF,Exp_15.CDF,Exp_16.CDF,Exp_17.CDF
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,921,0.0,112180.84029414583,0.0,187200.62154775963,190900.65187206503,219548.04470628643,125630.20815467012,118393.31243764333,4.150733336125178,78029.81625573795,281460.8815869241,502441.5995519909,559664.9927155917,427153.3220978528,277476.2067888165,248170.92445105725,487144.8608094731
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Good,13.085583333333334,865,91658.92442939711,45990.03058202143,106426.43492886783,37122.57340026358,20115.75254422211,23561.301150117157,10544.53999152187,13016.789092311,0.0,6024.5086179026575,12799.027392527883,44009.18151384473,104977.88784446727,69662.66843410493,34639.16997219302,28774.663777061865,107757.87489294248
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,909,95790.48109208146,120762.44730812046,108797.57729855557,190663.5910624436,195201.04941918183,223762.86102646976,127587.1731969102,134247.90102360037,57.48304911258155,81769.34411764726,283842.1710785814,505208.4637660093,568553.5916472502,433291.3305695184,282661.34993582213,253434.83427636465,497495.9387721221
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,924,95892.09120568438,120836.55856522266,108846.74728955692,190640.057142092,195140.782159338,223562.73941546676,127554.87105302636,134089.83882929882,0.0,81748.21858094039,283709.1715664392,504872.0033860421,568119.9960203161,433168.0116350013,282428.3660978375,253346.50012128003,497308.67873524094
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,921,0.0,112180.84029414583,0.0,187200.62154775963,190900.65187206503,219548.04470628643,125630.20815467012,118393.31243764333,4.150733336125178,78029.81625573795,281460.8815869241,502441.5995519909,559664.9927155917,427153.3220978528,277476.2067888165,248170.92445105725,487144.8608094731
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Good,13.085583333333334,865,91658.92442939711,45990.03058202143,106426.43492886783,37122.57340026358,20115.75254422211,23561.301150117157,10544.53999152187,13016.789092311,0.0,6024.5086179026575,12799.027392527883,44009.18151384473,104977.88784446727,69662.66843410493,34639.16997219302,28774.663777061865,107757.87489294248
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,909,95790.48109208146,120762.44730812046,108797.57729855557,190663.5910624436,195201.04941918183,223762.86102646976,127587.1731969102,134247.90102360037,57.48304911258155,81769.34411764726,283842.1710785814,505208.4637660093,568553.5916472502,433291.3305695184,282661.34993582213,253434.83427636465,497495.9387721221
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,924,95892.09120568438,120836.55856522266,108846.74728955692,190640.057142092,195140.782159338,223562.73941546676,127554.87105302636,134089.83882929882,0.0,81748.21858094039,283709.1715664392,504872.0033860421,568119.9960203161,433168.0116350013,282428.3660978375,253346.50012128003,497308.67873524094
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,921,0.0,112180.84029414583,0.0,187200.62154775963,190900.65187206503,219548.04470628643,125630.20815467012,118393.31243764333,4.150733336125178,78029.81625573795,281460.8815869241,502441.5995519909,559664.9927155917,427153.3220978528,277476.2067888165,248170.92445105725,487144.8608094731
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Good,13.085583333333334,865,91658.92442939711,45990.03058202143,106426.43492886783,37122.57340026358,20115.75254422211,23561.301150117157,10544.53999152187,13016.789092311,0.0,6024.5086179026575,12799.027392527883,44009.18151384473,104977.88784446727,69662.66843410493,34639.16997219302,28774.663777061865,107757.87489294248
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,909,95790.48109208146,120762.44730812046,108797.57729855557,190663.5910624436,195201.04941918183,223762.86102646976,127587.1731969102,134247.90102360037,57.48304911258155,81769.34411764726,283842.1710785814,505208.4637660093,568553.5916472502,433291.3305695184,282661.34993582213,253434.83427636465,497495.9387721221
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,924,95892.09120568438,120836.55856522266,108846.74728955692,190640.057142092,195140.782159338,223562.73941546676,127554.87105302636,134089.83882929882,0.0,81748.21858094039,283709.1715664392,504872.0033860421,568119.9960203161,433168.0116350013,282428.3660978375,253346.50012128003,497308.67873524094
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Excellent,13.024566666666669,921,0.0,112180.84029414583,0.0,187200.62154775963,190900.65187206503,219548.04470628643,125630.20815467012,118393.31243764333,4.150733336125178,78029.81625573795,281460.8815869241,502441.5995519909,559664.9927155917,427153.3220978528,277476.2067888165,248170.92445105725,487144.8608094731
Dimethyl trisulfide,Dimethyl trisulfide,1.0,exact,Esquiz.,dataset_metabolomics,Desconocido,Mixto,fecal fecal; plasma fecal; serum serum serum; bile,GC|LC,Si,Baja,-,-,No,Good,13.085583333333334,865,91658.92442939711,45990.03058202143,106426.43492886783,37122.57340026358,20115.75254422211,23561.301150117157,10544.53999152187,13016.789092311,0.0,6024.5086179026575,12799.027392527883,44009.18151384473,104977.88784446727,69662.66843410493,34639.16997219302,28774.663777061865,107757.87489294248
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Fair,13.239883333333331,727,2517.3406167807207,5307.974007935633,3916.867108125991,19029.441020534265,14878.832523009843,9938.032260060148,10508.478820102018,18051.574964023763,93.02145252973364,9245.077827184352,9253.585528473346,12981.777480536184,8562.74323218844,72701.89578293306,19115.322702067275,19121.065542894758,8212.450487557911
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Fair,13.239883333333331,755,3126.030223238653,4246.605153085511,4519.638382193954,17523.229104064827,12415.357545558778,8702.972728285273,9417.157299112385,16797.68148698661,0.0,9714.431535976008,8247.056756992728,11823.955138592715,7449.759244253793,72771.32774594217,18247.283801026417,16551.01467645626,7473.586535502477
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Good,13.239883333333331,861,0.0,2349.157717817226,1649.7728726915911,15365.830270478233,10580.041609211356,6598.552577762952,7609.908856436455,15586.180513175235,0.0,7673.664192076903,6337.954801115017,10002.465144866115,5278.288707839724,70212.27733638196,16402.357410095483,14886.03985729706,5213.915534371185
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Good,13.243483333333334,853,933.5956349109116,1463.98516031815,1280.000165407938,13772.046950701626,6187.349328118461,2415.660238351761,4669.429020432684,9837.837311868529,0.0,4458.864181134835,3682.367000465576,6310.48846017369,3138.506758290974,67352.6866401226,13366.06419841642,11492.71885913213,3792.502843593848
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Fair,13.239883333333331,727,2517.3406167807207,5307.974007935633,3916.867108125991,19029.441020534265,14878.832523009843,9938.032260060148,10508.478820102018,18051.574964023763,93.02145252973364,9245.077827184352,9253.585528473346,12981.777480536184,8562.74323218844,72701.89578293306,19115.322702067275,19121.065542894758,8212.450487557911
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Fair,13.239883333333331,755,3126.030223238653,4246.605153085511,4519.638382193954,17523.229104064827,12415.357545558778,8702.972728285273,9417.157299112385,16797.68148698661,0.0,9714.431535976008,8247.056756992728,11823.955138592715,7449.759244253793,72771.32774594217,18247.283801026417,16551.01467645626,7473.586535502477
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Good,13.239883333333331,861,0.0,2349.157717817226,1649.7728726915911,15365.830270478233,10580.041609211356,6598.552577762952,7609.908856436455,15586.180513175235,0.0,7673.664192076903,6337.954801115017,10002.465144866115,5278.288707839724,70212.27733638196,16402.357410095483,14886.03985729706,5213.915534371185
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Good,13.243483333333334,853,933.5956349109116,1463.98516031815,1280.000165407938,13772.046950701626,6187.349328118461,2415.660238351761,4669.429020432684,9837.837311868529,0.0,4458.864181134835,3682.367000465576,6310.48846017369,3138.506758290974,67352.6866401226,13366.06419841642,11492.71885913213,3792.502843593848
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Fair,13.239883333333331,727,2517.3406167807207,5307.974007935633,3916.867108125991,19029.441020534265,14878.832523009843,9938.032260060148,10508.478820102018,18051.574964023763,93.02145252973364,9245.077827184352,9253.585528473346,12981.777480536184,8562.74323218844,72701.89578293306,19115.322702067275,19121.065542894758,8212.450487557911
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Fair,13.239883333333331,755,3126.030223238653,4246.605153085511,4519.638382193954,17523.229104064827,12415.357545558778,8702.972728285273,9417.157299112385,16797.68148698661,0.0,9714.431535976008,8247.056756992728,11823.955138592715,7449.759244253793,72771.32774594217,18247.283801026417,16551.01467645626,7473.586535502477
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Good,13.239883333333331,861,0.0,2349.157717817226,1649.7728726915911,15365.830270478233,10580.041609211356,6598.552577762952,7609.908856436455,15586.180513175235,0.0,7673.664192076903,6337.954801115017,10002.465144866115,5278.288707839724,70212.27733638196,16402.357410095483,14886.03985729706,5213.915534371185
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Good,13.243483333333334,853,933.5956349109116,1463.98516031815,1280.000165407938,13772.046950701626,6187.349328118461,2415.660238351761,4669.429020432684,9837.837311868529,0.0,4458.864181134835,3682.367000465576,6310.48846017369,3138.506758290974,67352.6866401226,13366.06419841642,11492.71885913213,3792.502843593848
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Fair,13.239883333333331,727,2517.3406167807207,5307.974007935633,3916.867108125991,19029.441020534265,14878.832523009843,9938.032260060148,10508.478820102018,18051.574964023763,93.02145252973364,9245.077827184352,9253.585528473346,12981.777480536184,8562.74323218844,72701.89578293306,19115.322702067275,19121.065542894758,8212.450487557911
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Fair,13.239883333333331,755,3126.030223238653,4246.605153085511,4519.638382193954,17523.229104064827,12415.357545558778,8702.972728285273,9417.157299112385,16797.68148698661,0.0,9714.431535976008,8247.056756992728,11823.955138592715,7449.759244253793,72771.32774594217,18247.283801026417,16551.01467645626,7473.586535502477
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Good,13.239883333333331,861,0.0,2349.157717817226,1649.7728726915911,15365.830270478233,10580.041609211356,6598.552577762952,7609.908856436455,15586.180513175235,0.0,7673.664192076903,6337.954801115017,10002.465144866115,5278.288707839724,70212.27733638196,16402.357410095483,14886.03985729706,5213.915534371185
1-Heptanol,1-Heptanol,1.0,exact,Ansied.Depres.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; tissue serum; tissue tissue,LC,Posible,Baja,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-,No,Good,13.243483333333334,853,933.5956349109116,1463.98516031815,1280.000165407938,13772.046950701626,6187.349328118461,2415.660238351761,4669.429020432684,9837.837311868529,0.0,4458.864181134835,3682.367000465576,6310.48846017369,3138.506758290974,67352.6866401226,13366.06419841642,11492.71885913213,3792.502843593848
"Cyclohexene, 4-methylene-1-(1-methylethyl)-",,0.0,no_match,Depres.,dataset_metabolomics,Desconocido,No-volatil,serum tissue,LC,Desconocido,Baja,-,-,No,Poor/No match,13.279366666666666,824,3851.7937471682326,10352.622058018576,3916.539746041295,13404.875476761528,16797.20852038679,11466.531829276297,10356.584060361663,10328.21647008788,193.34151252564143,3541.228042181058,9575.994226259036,11080.254181939974,11338.28708394438,10162.01748724479,9702.75667696354,18096.93313995349,9722.733834884508
"Cyclohexene, 4-methylene-1-(1-methylethyl)-",,0.0,no_match,Depres.,dataset_metabolomics,Desconocido,No-volatil,serum tissue,LC,Desconocido,Baja,-,-,No,Good,13.279366666666666,833,2626.204938233187,8084.315074791111,2517.384789487587,10975.870561654774,14231.717424732366,9087.779996715886,8286.489775210053,8421.68809677325,0.0,2634.9084267426747,7071.468617340437,8852.179554804938,8857.238000498848,8186.164304198702,7623.597811844756,16293.91663286222,7410.706487206776
"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",,0.0,no_match,Depres.,dataset_metabolomics,Desconocido,No-volatil,serum tissue,LC,Desconocido,Baja,-,-,No,Good,13.279366666666666,668,2291.429629022369,8399.637438345906,2420.0436932987072,11183.112832770285,14857.955092356511,9603.81649162101,8604.003756719347,9048.675067041338,0.0,2762.20236705355,7484.277805298982,9380.180671069882,9295.429312595908,8849.203802047856,8185.892212042345,16820.594734886366,7952.812839063173
"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",,0.0,no_match,Depres.,dataset_metabolomics,Desconocido,No-volatil,serum tissue,LC,Desconocido,Baja,-,-,No,Good,13.279366666666666,822,2762.947914393736,8389.584448452732,2764.74493101206,11293.672957204177,14821.232067648103,9586.283739033288,8743.360014923686,9014.285758852731,0.0,2824.255152835283,7453.916169600218,9322.82201139614,9194.910573395347,8502.475895115811,8036.992309131609,16848.292055543727,7676.243697973794
"Cyclohexene, 4-methylene-1-(1-methylethyl)-",,0.0,no_match,Depres.,dataset_metabolomics,Desconocido,No-volatil,serum tissue,LC,Desconocido,Baja,-,-,No,Poor/No match,13.279366666666666,824,3851.7937471682326,10352.622058018576,3916.539746041295,13404.875476761528,16797.20852038679,11466.531829276297,10356.584060361663,10328.21647008788,193.34151252564143,3541.228042181058,9575.994226259036,11080.254181939974,11338.28708394438,10162.01748724479,9702.75667696354,18096.93313995349,9722.733834884508
"Cyclohexene, 4-methylene-1-(1-methylethyl)-",,0.0,no_match,Depres.,dataset_metabolomics,Desconocido,No-volatil,serum tissue,LC,Desconocido,Baja,-,-,No,Good,13.279366666666666,833,2626.204938233187,8084.315074791111,2517.384789487587,10975.870561654774,14231.717424732366,9087.779996715886,8286.489775210053,8421.68809677325,0.0,2634.9084267426747,7071.468617340437,8852.179554804938,8857.238000498848,8186.164304198702,7623.597811844756,16293.91663286222,7410.706487206776
"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",,0.0,no_match,Depres.,dataset_metabolomics,Desconocido,No-volatil,serum tissue,LC,Desconocido,Baja,-,-,No,Good,13.279366666666666,668,2291.429629022369,8399.637438345906,2420.0436932987072,11183.112832770285,14857.955092356511,9603.81649162101,8604.003756719347,9048.675067041338,0.0,2762.20236705355,7484.277805298982,9380.180671069882,9295.429312595908,8849.203802047856,8185.892212042345,16820.594734886366,7952.812839063173
"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",,0.0,no_match,Depres.,dataset_metabolomics,Desconocido,No-volatil,serum tissue,LC,Desconocido,Baja,-,-,No,Good,13.279366666666666,822,2762.947914393736,8389.584448452732,2764.74493101206,11293.672957204177,14821.232067648103,9586.283739033288,8743.360014923686,9014.285758852731,0.0,2824.255152835283,7453.916169600218,9322.82201139614,9194.910573395347,8502.475895115811,8036.992309131609,16848.292055543727,7676.243697973794
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.6777,943,171138.44607985395,85649.09660958948,141973.13049640777,170071.897981811,395684.40469146846,248320.98689615665,706041.6367196556,413229.5512503352,0.0,293478.15241880144,222627.7890825844,455393.5656115063,821469.7908534036,182486.01355771263,591910.8228115026,400697.2160484912,243466.85177714576
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.6777,942,20409.46036757633,71164.51202578096,5021.140393539191,164237.9642451932,384959.4838153623,239546.26119559465,682842.0223559573,404454.8881923322,0.1391889467639959,286212.5061674483,209797.5573884145,444103.1978155044,804909.412219869,169636.6790280166,570497.7118172308,388797.5258749196,235273.82498915872
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.720766666666666,955,165973.66304485174,59882.18143847457,130475.12642735345,18679.660688477405,78105.3358250042,49664.98367416172,204828.72380094693,85113.05122009144,0.0,67031.93796946495,80341.34322219458,76238.60369335728,191788.7652247302,23964.375483279666,185391.22887035087,61561.53248353938,32950.101154900425
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.72795,944,148927.07770670182,35818.34413140352,132916.9391037386,25722.90914119804,90847.10060070432,64197.69664792114,194277.08791159408,84259.24658325223,0.0,63338.83495148376,75185.28959891455,102387.3923269646,178744.98425857836,64643.31797157118,167783.4937026635,97689.75821276128,58758.65638257299
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.6777,943,171138.44607985395,85649.09660958948,141973.13049640777,170071.897981811,395684.40469146846,248320.98689615665,706041.6367196556,413229.5512503352,0.0,293478.15241880144,222627.7890825844,455393.5656115063,821469.7908534036,182486.01355771263,591910.8228115026,400697.2160484912,243466.85177714576
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.6777,942,20409.46036757633,71164.51202578096,5021.140393539191,164237.9642451932,384959.4838153623,239546.26119559465,682842.0223559573,404454.8881923322,0.1391889467639959,286212.5061674483,209797.5573884145,444103.1978155044,804909.412219869,169636.6790280166,570497.7118172308,388797.5258749196,235273.82498915872
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.720766666666666,955,165973.66304485174,59882.18143847457,130475.12642735345,18679.660688477405,78105.3358250042,49664.98367416172,204828.72380094693,85113.05122009144,0.0,67031.93796946495,80341.34322219458,76238.60369335728,191788.7652247302,23964.375483279666,185391.22887035087,61561.53248353938,32950.101154900425
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.72795,944,148927.07770670182,35818.34413140352,132916.9391037386,25722.90914119804,90847.10060070432,64197.69664792114,194277.08791159408,84259.24658325223,0.0,63338.83495148376,75185.28959891455,102387.3923269646,178744.98425857836,64643.31797157118,167783.4937026635,97689.75821276128,58758.65638257299
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.6777,943,171138.44607985395,85649.09660958948,141973.13049640777,170071.897981811,395684.40469146846,248320.98689615665,706041.6367196556,413229.5512503352,0.0,293478.15241880144,222627.7890825844,455393.5656115063,821469.7908534036,182486.01355771263,591910.8228115026,400697.2160484912,243466.85177714576
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.6777,942,20409.46036757633,71164.51202578096,5021.140393539191,164237.9642451932,384959.4838153623,239546.26119559465,682842.0223559573,404454.8881923322,0.1391889467639959,286212.5061674483,209797.5573884145,444103.1978155044,804909.412219869,169636.6790280166,570497.7118172308,388797.5258749196,235273.82498915872
Phenol,Phenol,1.0,exact,TDAHAnsied.AutismDepres.Esquiz.,dataset_metabolomics text_mining_claim,Biológico microbiano,Mixto,blood fecal fecal; plasma fecal; plasma; tissue; bile fecal; serum fecal; serum; bile fecal; serum; tissue fecal; tissue fecal; tissue; bile fecal; urine; serum; bile plasma serum serum; bile serum; tissue tissue tissue; bile unknown urine,GC|LC,Si,Alta,-,-,No,Excellent,13.720766666666666,955,165973.66304485174,59882.18143847457,130475.12642735345,18679.660688477405,78105.3358250042,49664.98367416172,204828.72380094693,85113.05122009144,0.0,67031.93796946495,80341.34322219458,76238.60369335728,191788.7652247302,23964.375483279666,185391.22887035087,61561.53248353938,32950.101154900425
