compound_name,matched_biomarker,match_score,match_method,Condiciones,Evidencia,Origen_probable,Volatilidad,Matriz,Metodo,Vinculo Microbio.,Confianza_origen,InChIKey,CID,Flag_contaminante,Match Quality,Est. Retention Time (min),Hit 1: Match Factor,Exp_1.CDF,Exp_2.CDF,Exp_3.CDF,Exp_4.CDF,Exp_5.CDF,Exp_6.CDF,Exp_7.CDF,Exp_8.CDF,Exp_9.CDF,Exp_10.CDF,Exp_11.CDF,Exp_12.CDF,Exp_13.CDF,Exp_14.CDF,Exp_15.CDF,Exp_16.CDF,Exp_17.CDF
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6139333333333337,895,3947.366598357694,3687.043909485161,3647.787516308559,3006.456716745044,262256.51325498504,379290.2331674432,364593.1366253389,235416.7229600582,1347.9819278853297,16690.7468562328,29977.19073453026,2431.3418150738985,182820.94752245236,134905.64080232845,245449.6560552345,5325.32217662206,3735.173000087889
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6139333333333337,880,4974.83182215511,3599.6258292658467,3499.696133393011,3090.6396782122383,261087.49795132104,377630.7420027806,151307.8697199503,234437.0044698329,287.713652443661,559.6252917763384,34146.29350026122,2307.48785575029,7290.682171002059,7607.869406129662,148996.4970067734,3615.211019239457,3651.562595541011
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6139333333333337,891,995.2153172187276,883.1099479157781,1826.8615642926568,3469.643828711817,266885.8634081682,383931.647512894,193377.7159342609,241378.7716541555,0.0,0.0,15125.411918867949,773.9708352096058,11803.146533150615,12715.230379641249,187664.12693060836,2778.238524195616,1383.2241830993482
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6534,871,1051.3563597730144,1359.0794821787783,1582.514584345288,1617.908546460238,244646.96770984776,353954.58211382927,347692.35501363623,219946.27337123017,418.69472069066353,33414.41773287528,21546.155504332048,16469.58622872056,232339.9462385249,349664.2722208027,230399.45096539296,294556.0688214544,4106.548399757699
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Excellent,2.757483333333333,777,363202.8935684655,343313.3812803342,228648.32666184017,355316.31995541364,9451.75191585863,10634.178442019023,16597.38197474023,5729.756275148234,0.0,0.0,7612.245941662827,352016.8472595344,15246.008644527294,51946.15792106444,10606.818562365454,143411.53620209917,456856.361314128
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Fair,2.757483333333333,898,258120.55993696628,245583.88963827983,166337.08836063446,6537.657088413309,99798.86244657682,98329.60426761612,29608.097947772607,7447.546214704696,0.0,0.0,0.0,265353.4422294171,73783.65107665269,70505.41204745055,78691.36965202515,155913.59624011524,342960.99358872254
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.757483333333333,896,358986.5115190665,338336.5372363123,226111.1939419363,1203.1236090426232,38463.05200961418,52329.69900854328,54491.67730431224,36090.21638197161,0.0,5121.617299172911,6704.117104240399,351067.1268046534,36285.86849211971,50387.61093341531,29127.19068534393,135786.5872434508,453373.3374561629
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.8328333333333333,858,101302.48174566122,101757.36436625198,40423.81998917183,281925.57823878265,5353.5727905388185,8148.721644593717,11364.41414899353,5075.450620688007,0.0,1863.814259870721,4436.590099811882,44414.11234522613,8828.287797431525,41953.79322642794,4839.212278334422,40290.70544970507,63721.11434900111
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.29095,808,3194.4789598473726,2792.344242156403,3224.282137138027,9361.67220313716,906.6989198022652,1456.2984222030336,922.0369957242364,285.1411401471407,1312.6612676155,0.0,231310.8946295748,356.5352289501791,520.2517257686932,2173.407411529348,133.80531129126598,627.8635230983891,375.2485985343601
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.29095,829,4783.47808660577,0.0,0.0,0.0,1691.2083569376318,2383.609415774462,834.6781383847765,1101.0261959929126,3133.225751478185,373.3968061942856,205506.66671211875,1696.371006443729,1573.1734766672696,1992.9202651442647,0.0,2508.5850615892828,631.1405406700032
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6139333333333337,895,3947.366598357694,3687.043909485161,3647.787516308559,3006.456716745044,262256.51325498504,379290.2331674432,364593.1366253389,235416.7229600582,1347.9819278853297,16690.7468562328,29977.19073453026,2431.3418150738985,182820.94752245236,134905.64080232845,245449.6560552345,5325.32217662206,3735.173000087889
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6139333333333337,880,4974.83182215511,3599.6258292658467,3499.696133393011,3090.6396782122383,261087.49795132104,377630.7420027806,151307.8697199503,234437.0044698329,287.713652443661,559.6252917763384,34146.29350026122,2307.48785575029,7290.682171002059,7607.869406129662,148996.4970067734,3615.211019239457,3651.562595541011
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6139333333333337,891,995.2153172187276,883.1099479157781,1826.8615642926568,3469.643828711817,266885.8634081682,383931.647512894,193377.7159342609,241378.7716541555,0.0,0.0,15125.411918867949,773.9708352096058,11803.146533150615,12715.230379641249,187664.12693060836,2778.238524195616,1383.2241830993482
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6534,871,1051.3563597730144,1359.0794821787783,1582.514584345288,1617.908546460238,244646.96770984776,353954.58211382927,347692.35501363623,219946.27337123017,418.69472069066353,33414.41773287528,21546.155504332048,16469.58622872056,232339.9462385249,349664.2722208027,230399.45096539296,294556.0688214544,4106.548399757699
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Excellent,2.757483333333333,777,363202.8935684655,343313.3812803342,228648.32666184017,355316.31995541364,9451.75191585863,10634.178442019023,16597.38197474023,5729.756275148234,0.0,0.0,7612.245941662827,352016.8472595344,15246.008644527294,51946.15792106444,10606.818562365454,143411.53620209917,456856.361314128
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Fair,2.757483333333333,898,258120.55993696628,245583.88963827983,166337.08836063446,6537.657088413309,99798.86244657682,98329.60426761612,29608.097947772607,7447.546214704696,0.0,0.0,0.0,265353.4422294171,73783.65107665269,70505.41204745055,78691.36965202515,155913.59624011524,342960.99358872254
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.757483333333333,896,358986.5115190665,338336.5372363123,226111.1939419363,1203.1236090426232,38463.05200961418,52329.69900854328,54491.67730431224,36090.21638197161,0.0,5121.617299172911,6704.117104240399,351067.1268046534,36285.86849211971,50387.61093341531,29127.19068534393,135786.5872434508,453373.3374561629
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.8328333333333333,858,101302.48174566122,101757.36436625198,40423.81998917183,281925.57823878265,5353.5727905388185,8148.721644593717,11364.41414899353,5075.450620688007,0.0,1863.814259870721,4436.590099811882,44414.11234522613,8828.287797431525,41953.79322642794,4839.212278334422,40290.70544970507,63721.11434900111
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.384266666666667,936,11892.188246439368,9071.3290632005,6334.796767962565,23307.41464275262,8745.538503150463,11067.770776914294,12962.03332622271,9680.18837053636,2235.4510558775028,1610.6456250085694,315218.33908141125,1924.881153589184,7294.793243539396,6686.830547697333,8408.053888235569,5125.265594951804,3272.724895383828
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.384266666666667,909,9678.15088763483,7460.32812782142,4233.186726668573,17441.27787769554,692.1791442450012,1284.31516656842,1304.8678920540078,629.8802391815825,1235.8184521412431,516.8085685117458,327297.62685690995,1893.947634404244,2430.129855576936,4065.43199547346,3054.92524135006,4140.552879169769,2628.967072608386
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.384266666666667,935,11582.185912027402,10421.207666399016,7809.574956607598,28187.94994897677,9826.186765096958,13001.83460145486,7084.371984151385,11341.357212092404,659.7300116908591,583.1971645301819,335555.49345970567,1266.4666486299973,2861.553373967394,8383.795522459433,5542.0322484520375,5459.209072030497,5788.510950840015
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Good,2.384266666666667,858,41189.84252117365,41544.49084818652,3370.574376444092,122080.2337050522,914.8493015909398,2416.7009385858246,483.16689533811314,1386.8810560673671,404.8021507195681,966.1265572780908,273745.636435759,1785.114644965805,2316.028947101613,5562.491930027427,4529.72072207155,5667.93148432325,641.1355370093925
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Fair,2.7287666666666666,786,2349.9192528597687,2133.274844815475,3372.1752464427104,6448.238109040836,58710.41835155261,84978.2162760585,67840.82243824491,53980.64630756952,15663.098972041991,7881.949880440764,15476.528234176512,3597.573032346205,48907.00939829201,70634.07287295401,46040.43842533752,59514.20397735377,5440.552696227391
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.757483333333333,904,8589.817269493298,13029.190166636336,7369.219350574432,11048.802758984591,410351.5554041546,558765.8816444059,469834.9105408134,299912.86484009924,4745.504482441392,56181.99566799664,24915.99962252709,9855.984272639673,349482.89355865226,510221.405798014,307782.9913597488,451499.942119481,16060.913553339964
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.757483333333333,918,8789.043463026872,13103.706302460168,6970.935079021787,1480.244794468019,397069.1495377739,537725.4880667673,445576.1008319614,283656.6171220558,3415.603825509872,53938.51091948994,20363.276515831825,9046.488152150472,335518.5907552937,36963.61201248819,297395.4922493668,28509.5054571402,15154.698164698202
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Good,2.757483333333333,903,166856.3731480114,161846.33062477296,105533.64845489628,4936.68376493483,443773.1333577502,590757.297680041,476699.3689588488,300027.373250927,7515.15678827678,55115.213964676834,76834.4888058288,155801.89665971856,369635.8679110888,93453.28085613516,330799.9759434503,110980.7981580302,212034.59820521472
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Good,2.757483333333333,858,14457.464787356905,17968.861708777375,9998.605893541127,1861.276340168246,381476.3602534095,516024.8422143941,426644.9101100146,270267.05686949217,4775.236860618865,52074.68170201616,18386.476904249543,13611.50309078215,321526.60466046794,74792.01651722955,286201.1494122672,55450.31825166676,21343.68754281709
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.82925,905,136619.09684572832,105196.04319348678,60434.200254355565,135938.921829479,67864.39244288925,81615.03762965086,90536.01094050569,63414.51232967096,2218.968311292792,33376.227807486335,28955.393121713576,119469.7189423921,97062.4863012177,497279.71938000026,48069.13537698948,442994.72286734654,172726.14094852397
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.883083333333333,935,427477.9291485821,385414.2987082185,267273.0788734225,445309.9643743521,18964.349791343087,25216.235430749744,28776.616817297083,15444.49130711765,1677.156441770258,3483.456159897868,25616.21587523413,380681.5954093554,24682.7960156961,181260.1872277558,23055.02186163592,126056.28820699044,506474.03821108816
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Good,2.883083333333333,874,404920.2765428706,365021.8229732842,253291.4614190066,420837.3284866297,18520.94589309696,23326.54929798401,26808.80945757995,14581.982277505913,1600.8994573462537,3504.645803361884,22355.90535446708,361461.10562836885,22297.50102069837,131018.7638940904,21535.07326124681,89432.08986514615,480248.4764153705
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Fair,3.4142,794,27392.688934771213,23127.85545227349,21252.144710271063,26854.76222420548,9271.268783749983,15372.661618790473,12409.685135110063,12033.946515340984,25382.28063703951,7883.382080047639,6049.563927746982,15315.373608577342,9253.488791449112,20699.99912292188,9635.930138478245,13606.66518116137,20646.45179464446
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.29095,808,3194.4789598473726,2792.344242156403,3224.282137138027,9361.67220313716,906.6989198022652,1456.2984222030336,922.0369957242364,285.1411401471407,1312.6612676155,0.0,231310.8946295748,356.5352289501791,520.2517257686932,2173.407411529348,133.80531129126598,627.8635230983891,375.2485985343601
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.29095,829,4783.47808660577,0.0,0.0,0.0,1691.2083569376318,2383.609415774462,834.6781383847765,1101.0261959929126,3133.225751478185,373.3968061942856,205506.66671211875,1696.371006443729,1573.1734766672696,1992.9202651442647,0.0,2508.5850615892828,631.1405406700032
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6139333333333337,895,3947.366598357694,3687.043909485161,3647.787516308559,3006.456716745044,262256.51325498504,379290.2331674432,364593.1366253389,235416.7229600582,1347.9819278853297,16690.7468562328,29977.19073453026,2431.3418150738985,182820.94752245236,134905.64080232845,245449.6560552345,5325.32217662206,3735.173000087889
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6139333333333337,880,4974.83182215511,3599.6258292658467,3499.696133393011,3090.6396782122383,261087.49795132104,377630.7420027806,151307.8697199503,234437.0044698329,287.713652443661,559.6252917763384,34146.29350026122,2307.48785575029,7290.682171002059,7607.869406129662,148996.4970067734,3615.211019239457,3651.562595541011
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6139333333333337,891,995.2153172187276,883.1099479157781,1826.8615642926568,3469.643828711817,266885.8634081682,383931.647512894,193377.7159342609,241378.7716541555,0.0,0.0,15125.411918867949,773.9708352096058,11803.146533150615,12715.230379641249,187664.12693060836,2778.238524195616,1383.2241830993482
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.6534,871,1051.3563597730144,1359.0794821787783,1582.514584345288,1617.908546460238,244646.96770984776,353954.58211382927,347692.35501363623,219946.27337123017,418.69472069066353,33414.41773287528,21546.155504332048,16469.58622872056,232339.9462385249,349664.2722208027,230399.45096539296,294556.0688214544,4106.548399757699
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Excellent,2.757483333333333,777,363202.8935684655,343313.3812803342,228648.32666184017,355316.31995541364,9451.75191585863,10634.178442019023,16597.38197474023,5729.756275148234,0.0,0.0,7612.245941662827,352016.8472595344,15246.008644527294,51946.15792106444,10606.818562365454,143411.53620209917,456856.361314128
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Fair,2.757483333333333,898,258120.55993696628,245583.88963827983,166337.08836063446,6537.657088413309,99798.86244657682,98329.60426761612,29608.097947772607,7447.546214704696,0.0,0.0,0.0,265353.4422294171,73783.65107665269,70505.41204745055,78691.36965202515,155913.59624011524,342960.99358872254
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.757483333333333,896,358986.5115190665,338336.5372363123,226111.1939419363,1203.1236090426232,38463.05200961418,52329.69900854328,54491.67730431224,36090.21638197161,0.0,5121.617299172911,6704.117104240399,351067.1268046534,36285.86849211971,50387.61093341531,29127.19068534393,135786.5872434508,453373.3374561629
"Butanal, 3-methyl-",Butanal,0.0,derivative,Depres.Esquiz.,dataset_metabolomics,Biológico humano,No-volatil,fecal fecal; serum; bile fecal; serum; tissue tissue unknown,LC,Posible,Baja,-,-,No,Good,2.8328333333333333,858,101302.48174566122,101757.36436625198,40423.81998917183,281925.57823878265,5353.5727905388185,8148.721644593717,11364.41414899353,5075.450620688007,0.0,1863.814259870721,4436.590099811882,44414.11234522613,8828.287797431525,41953.79322642794,4839.212278334422,40290.70544970507,63721.11434900111
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.384266666666667,936,11892.188246439368,9071.3290632005,6334.796767962565,23307.41464275262,8745.538503150463,11067.770776914294,12962.03332622271,9680.18837053636,2235.4510558775028,1610.6456250085694,315218.33908141125,1924.881153589184,7294.793243539396,6686.830547697333,8408.053888235569,5125.265594951804,3272.724895383828
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.384266666666667,909,9678.15088763483,7460.32812782142,4233.186726668573,17441.27787769554,692.1791442450012,1284.31516656842,1304.8678920540078,629.8802391815825,1235.8184521412431,516.8085685117458,327297.62685690995,1893.947634404244,2430.129855576936,4065.43199547346,3054.92524135006,4140.552879169769,2628.967072608386
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.384266666666667,935,11582.185912027402,10421.207666399016,7809.574956607598,28187.94994897677,9826.186765096958,13001.83460145486,7084.371984151385,11341.357212092404,659.7300116908591,583.1971645301819,335555.49345970567,1266.4666486299973,2861.553373967394,8383.795522459433,5542.0322484520375,5459.209072030497,5788.510950840015
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Good,2.384266666666667,858,41189.84252117365,41544.49084818652,3370.574376444092,122080.2337050522,914.8493015909398,2416.7009385858246,483.16689533811314,1386.8810560673671,404.8021507195681,966.1265572780908,273745.636435759,1785.114644965805,2316.028947101613,5562.491930027427,4529.72072207155,5667.93148432325,641.1355370093925
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Fair,2.7287666666666666,786,2349.9192528597687,2133.274844815475,3372.1752464427104,6448.238109040836,58710.41835155261,84978.2162760585,67840.82243824491,53980.64630756952,15663.098972041991,7881.949880440764,15476.528234176512,3597.573032346205,48907.00939829201,70634.07287295401,46040.43842533752,59514.20397735377,5440.552696227391
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.757483333333333,904,8589.817269493298,13029.190166636336,7369.219350574432,11048.802758984591,410351.5554041546,558765.8816444059,469834.9105408134,299912.86484009924,4745.504482441392,56181.99566799664,24915.99962252709,9855.984272639673,349482.89355865226,510221.405798014,307782.9913597488,451499.942119481,16060.913553339964
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.757483333333333,918,8789.043463026872,13103.706302460168,6970.935079021787,1480.244794468019,397069.1495377739,537725.4880667673,445576.1008319614,283656.6171220558,3415.603825509872,53938.51091948994,20363.276515831825,9046.488152150472,335518.5907552937,36963.61201248819,297395.4922493668,28509.5054571402,15154.698164698202
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Good,2.757483333333333,903,166856.3731480114,161846.33062477296,105533.64845489628,4936.68376493483,443773.1333577502,590757.297680041,476699.3689588488,300027.373250927,7515.15678827678,55115.213964676834,76834.4888058288,155801.89665971856,369635.8679110888,93453.28085613516,330799.9759434503,110980.7981580302,212034.59820521472
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Good,2.757483333333333,858,14457.464787356905,17968.861708777375,9998.605893541127,1861.276340168246,381476.3602534095,516024.8422143941,426644.9101100146,270267.05686949217,4775.236860618865,52074.68170201616,18386.476904249543,13611.50309078215,321526.60466046794,74792.01651722955,286201.1494122672,55450.31825166676,21343.68754281709
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.82925,905,136619.09684572832,105196.04319348678,60434.200254355565,135938.921829479,67864.39244288925,81615.03762965086,90536.01094050569,63414.51232967096,2218.968311292792,33376.227807486335,28955.393121713576,119469.7189423921,97062.4863012177,497279.71938000026,48069.13537698948,442994.72286734654,172726.14094852397
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.883083333333333,935,427477.9291485821,385414.2987082185,267273.0788734225,445309.9643743521,18964.349791343087,25216.235430749744,28776.616817297083,15444.49130711765,1677.156441770258,3483.456159897868,25616.21587523413,380681.5954093554,24682.7960156961,181260.1872277558,23055.02186163592,126056.28820699044,506474.03821108816
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Good,2.883083333333333,874,404920.2765428706,365021.8229732842,253291.4614190066,420837.3284866297,18520.94589309696,23326.54929798401,26808.80945757995,14581.982277505913,1600.8994573462537,3504.645803361884,22355.90535446708,361461.10562836885,22297.50102069837,131018.7638940904,21535.07326124681,89432.08986514615,480248.4764153705
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Fair,3.4142,794,27392.688934771213,23127.85545227349,21252.144710271063,26854.76222420548,9271.268783749983,15372.661618790473,12409.685135110063,12033.946515340984,25382.28063703951,7883.382080047639,6049.563927746982,15315.373608577342,9253.488791449112,20699.99912292188,9635.930138478245,13606.66518116137,20646.45179464446
"Butanal, 2-methyl-","Butanal, 2-methyl-",1.0,exact,Esquiz.,dataset_metabolomics,Biológico humano,VOC,fecal serum; bile,GC,Posible,Baja,-,-,No,Excellent,2.384266666666667,936,11892.188246439368,9071.3290632005,6334.796767962565,23307.41464275262,8745.538503150463,11067.770776914294,12962.03332622271,9680.18837053636,2235.4510558775028,1610.6456250085694,315218.33908141125,1924.881153589184,7294.793243539396,6686.830547697333,8408.053888235569,5125.265594951804,3272.724895383828
