compound_name,hit_match_factor,match_quality,retention_time,cluster,Exp_1.CDF,Exp_2.CDF,Exp_3.CDF,Exp_4.CDF,Exp_5.CDF,Exp_6.CDF,Exp_7.CDF,Exp_8.CDF,Exp_9.CDF,Exp_10.CDF,Exp_11.CDF,Exp_12.CDF,Exp_13.CDF,Exp_14.CDF,Exp_15.CDF,Exp_16.CDF,Exp_17.CDF
Hexanal,834,Good,5.8437,1,9.828219932294967,10.5414076484992,10.56741783850096,10.738297287660034,15.57133180261394,15.776971862823586,10.52023173661689,15.612059516348864,6.800125515864471,14.357196698520138,9.59077426464046,10.409613905361914,11.278938122525997,16.309085560225814,15.700007545057227,10.879573073993676,10.374298805517268
Hexanal,890,Good,6.05185,1,8.272753453952607,14.384789840647668,15.534674142936428,15.334465486518454,10.25255703495572,9.45193073750757,15.19071423687401,10.47904168377364,0.0,0.0,9.567805796161258,16.062346502486623,10.938910954426976,11.523999822287411,10.022963610873807,11.379728908824498,15.5008319646419
"Acetic acid, methoxy-",751,Fair,9.170366666666666,0,13.166113487308357,13.29775911074412,13.586483848363304,13.645988355527,13.631446934595283,16.800689296702064,13.975064502408388,13.943669864616394,9.951976194590712,13.681527103839176,16.965488163217156,13.396080235706757,13.511872999095,13.498090587263462,13.457478137728778,13.520451450403234,13.65357005220214
Methional,855,Good,9.8594,1,9.642294906891438,10.708051509442996,10.450405992420588,11.146858552944757,11.551341502859684,18.468252103450794,12.260359960363624,12.186715587793593,5.239580577064599,12.125883223223582,10.260881392344093,11.462866108035271,11.548648065831683,12.510440231811124,11.65947411081201,11.894204476579922,11.437190163854938
Heptanal,847,Good,9.866566666666667,1,12.952297945391413,13.092800829963382,14.076263184936344,14.137679547645243,14.75454824765718,13.995649256974447,13.86299612707506,14.829780726710204,9.782825646931348,13.806902257142175,13.961079884145212,14.60426927221178,14.05129727655335,16.04826217298998,14.628343756854434,14.707625858095891,13.904629696707884
Heptanal,868,Good,9.866566666666667,1,12.247836389233376,12.349465073284785,13.845922392187754,13.817654374747269,14.555702898900703,13.260889516767763,13.628915228787918,14.470579127621544,8.941214637316659,13.498375559802286,13.33321761884989,14.54624653722891,13.80423141465925,16.042162727350597,14.458433511286012,14.630021755634411,13.68568770218897
Methional,893,Good,10.3331,1,7.335418453582313,10.04441992981973,9.942777135039226,9.362420507730624,18.439535992452807,13.138622927738265,14.37806783061668,17.922752809889587,6.57773509406016,17.499053185267005,18.17548379857849,18.48481398589798,18.311260792873465,18.590839774507376,18.254954507642903,18.782238932090458,14.72314929146827
Methional,855,Good,10.451516666666668,1,11.4418050774855,17.018034222095768,16.892148941812586,17.477591513790053,18.441849334939164,18.670513584849108,18.601339174533354,17.972764740726994,7.839141711867897,17.50243437730355,18.209160054912715,18.50933283942075,18.359787008924783,18.61297776610667,18.270291427727432,18.796569512518108,18.4504125735864
Methional,871,Good,10.451516666666668,0,11.360256907126937,16.92490920437119,16.8166908056027,17.395126332147534,18.43535804432739,18.66823325105759,18.568276796510528,17.961553303500683,0.0,17.49191074858309,18.19928416610388,18.49865557721272,18.34729596386177,18.60139607959408,18.261224095312414,18.788397000452925,18.413165009317943
Methional,869,Good,10.451516666666668,1,0.0,16.983125143314,16.86240799960301,17.448634499351133,14.404362924472194,0.0,18.595011782791453,16.280043524518813,6.119575075538561,12.905693089793289,16.229678726454924,16.402085420941,16.656794510339434,16.4036915985388,15.75021971211926,16.3364704855408,18.439764196987745
Methional,814,Good,10.738616666666667,1,16.819928061033615,12.658513589003212,12.36810082149198,12.955098413466697,10.220530070071316,10.11221232915853,13.018415434628432,11.091742308703123,8.66672311426077,0.0,10.276218877974124,11.324957106826476,11.574076331476686,11.159779919047478,10.634580340991857,11.300414472569384,13.696780706659757
"Tricyclo[2.2.1.0(2,6)]heptane, 1,3,3-trimethyl-",848,Good,11.004166666666666,1,0.0,8.757635156438035,10.206735280192778,10.953593002012424,15.286615995945231,14.818584270417418,10.31530420555162,10.983331919616315,8.070081187650189,12.766770197861796,14.421069509345184,9.758026683373997,9.316656551368608,9.878519745889356,9.69890255308581,10.338965193350097,10.19289795830026
Dimethyl sulfone,809,Good,11.126183333333334,1,7.441413136281795,12.90162809508616,13.193846683095211,12.73214469451908,14.5676784537601,14.670095326773534,14.488729393429995,10.336090305049082,8.83116783260529,15.055366316391922,14.06305508423085,10.982170876869056,13.811181469469537,14.131172309298057,13.633003176841418,13.965607346527184,13.949870114013692
Dimethyl sulfone,781,Fair,11.126183333333334,1,13.090239472971197,12.958133972204122,13.187381438628869,12.811416697487832,14.56947922209069,14.65739494999007,14.500961875952395,14.47867298161026,8.875911574165693,15.054147757359384,14.051384075260366,14.075615406158631,14.090774432176152,14.144805188332487,14.513059654254471,13.98209765337114,13.942281335003225
trans-β-Ocimene,874,Good,11.140533333333334,0,10.390748465324704,14.634426655045957,14.87596174231442,15.092777172956575,15.421677538300434,14.781204770503123,13.894752668621004,14.832787265854115,8.043696025289778,12.79237384960975,14.648261554730448,14.566352872731668,14.865184750388629,14.907488304439472,14.656082803925456,15.41104032118421,14.583557743720958
"Bicyclo[3.1.1]hept-2-ene, 3,6,6-trimethyl-",896,Good,11.140533333333334,0,10.306731882468704,14.63062018783746,14.872484159626095,15.090286184924096,15.414463021724956,14.771597129221565,13.880489777917337,14.838584812899828,7.764619684322785,12.7733445927789,14.648978215493136,14.562996412685886,14.869050478224889,14.890685764380653,14.65328591599414,15.40547878864794,14.574704147129903
"Bicyclo[3.1.1]hept-2-ene, 3,6,6-trimethyl-",893,Good,11.140533333333334,0,15.06321734578115,14.63294810479131,14.875177770766411,15.090898515361792,15.42546382835945,14.794504610014814,13.90101884526417,14.859539731679876,7.566810396402828,12.841242080038691,14.661223758157815,14.579396679979444,14.88300493213325,14.906442403026029,14.669289589484588,15.410381485081562,14.583475540416693
Dimethyl sulfone,747,Fair,11.42045,1,10.333178001210964,5.195518085410506,7.206373910767062,6.82890192278161,7.261141909881259,0.0,7.926303463637541,14.477200913463196,0.0,7.169602960166326,6.9708170185361045,9.758716665662424,7.705460243564251,8.012517525039376,9.457673747376926,6.766331479203846,8.149022894839746
"Bicyclo[3.1.0]hex-2-ene, 4-methyl-1-(1-methylethyl)-",867,Good,11.441983333333331,1,15.067484765217529,7.824374762768816,7.44623911285138,9.131079786162022,7.137807860917453,6.713377027208642,8.612383016365342,7.361315558211197,6.833125009627827,6.320826182886711,5.751381971401409,7.802307280309448,8.543897406501811,8.130646156417654,8.905077898509742,7.373774234301512,7.799963002217932
Benzaldehyde,962,Excellent,12.834366666666666,1,13.3168716889709,17.245632027918408,11.289212816271702,17.785332575868594,19.69754431965269,19.430496471738795,18.851640980400923,19.186589478715188,7.474032014279259,18.32454301132869,19.181490827935463,19.332918820857916,18.826755848858863,18.995024518785986,19.11883046979265,19.21581713174437,18.803728372062487
Benzaldehyde,912,Excellent,12.9205,1,17.227655436699,16.14970863177706,17.195632355014137,16.49126604968608,17.838821865714287,17.755319306151172,17.138406535316825,17.534403265104732,7.2942769468964626,16.391254022264576,16.378312866619087,17.495609999299408,17.41237234054677,17.45557276359581,17.29246160159733,17.470711959190854,17.41328275539215
Dimethyl trisulfide,909,Excellent,13.024566666666669,1,16.54760973976262,16.881824320098765,16.731300165788497,17.54067741540349,17.574608674219625,17.771617527159062,16.961135078924023,17.034550752634157,5.869946625482183,16.319290091275953,18.1147345069794,18.94652213889959,19.116939355335308,18.724981175050186,18.108720206285724,17.951261001590147,18.924328122843114
Dimethyl trisulfide,924,Excellent,13.024566666666669,0,16.549139256916476,16.88270941530822,16.73195202428893,17.540499331127073,17.574163183498055,17.770326685839436,16.960769778270603,17.032851149210757,0.0,16.318917319887507,18.11405834942484,18.94556100997126,19.115838696012883,18.724570512490157,18.10753057763899,17.950758067732135,18.923784983855093
Dimethyl trisulfide,921,Excellent,13.024566666666669,0,0.0,16.775479629545977,0.0,17.514233406093062,17.542470060873402,17.74418373151342,16.938835364281864,16.853240251222136,2.364777850756535,16.251756371207872,18.102580025626104,18.93859926262528,19.09420656158232,18.704397854593687,18.08200974138313,17.920980387865328,18.89399428197965
Dimethyl trisulfide,865,Good,13.085583333333334,1,16.4840034758074,15.489064906010782,16.699510572022884,15.180047966057865,14.296109808625106,14.5241928226119,13.364345350749776,13.668196825256858,0.0,12.556867310163277,13.643859277198306,15.425549701488308,16.679739693141475,16.088118825663017,15.080158388639443,14.812561587379774,16.7174471672943
1-Heptanol,727,Fair,13.239883333333331,1,11.2982577118439,12.374217362888816,11.935852747683835,14.21602137525309,13.8610706681202,13.278889671501966,13.3594035053388,14.13991701294305,6.55491806366892,13.174625790911085,13.17595266434132,13.664311439985012,13.064025824523554,16.14972520790994,14.222517406543524,14.22295074949677,13.003772713182544
1-Heptanol,755,Fair,13.239883333333331,1,11.610577447866776,12.05243394765892,12.142310801947122,14.097063360606766,13.599954387111216,13.08745832093448,13.201229102941308,14.036060381194243,0.0,13.246062362921055,13.00983854495664,13.529547089841174,12.863171730654138,16.151102338034075,14.155473168573732,14.014719209079516,12.867778062009224
1-Heptanol,861,Good,13.239883333333331,1,0.0,11.198541863187511,10.68892592036896,13.907531989297516,13.369194034456626,12.688152503720604,12.89385302806003,13.928072369321708,0.0,12.905887910842072,12.630029265790707,13.288212207687035,12.366127849321776,16.09945624962516,14.00170351287813,13.861769296145646,12.348428170363851
1-Heptanol,853,Good,13.243483333333334,1,9.868198488793094,10.516670335491286,10.323054946628297,13.749560135420086,12.595338922903364,11.238798941505593,12.189339365051408,13.264272122227649,0.0,12.122784060236633,11.846809435191448,12.623764565761755,11.616322202612276,16.039469294084228,13.70639502138548,13.488558045380875,11.889314903822962
"Cyclohexene, 4-methylene-1-(1-methylethyl)-",824,Poor/No match,13.279366666666666,0,11.911689240474733,13.337847940607302,11.935732196533085,13.710577817798642,14.03601976156737,13.485267291318602,13.338399908577628,13.334443201265398,7.602450292025813,11.790441377817256,13.22535721668841,13.435833555130303,13.469042318525398,13.311041193820149,13.244327659797015,14.143537324426845,13.247294688071136
"Cyclohexene, 4-methylene-1-(1-methylethyl)-",833,Good,13.279366666666666,0,11.359313028658802,12.981088279509049,11.298283017072992,13.422179189020545,13.796923518638229,13.149870936527808,13.016719469946093,13.040065026857665,0.0,11.36408453566851,12.78799815462822,13.111979966313534,13.112804044306484,12.999148133027436,12.896445523843315,13.992134350609424,12.85559003464091
"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",822,Good,13.279366666666666,0,11.432514713574264,13.034555590144556,11.433452395694191,13.463354876942637,13.855475097803964,13.226906414681247,13.094137084236973,13.138157506363616,0.0,11.464165449927068,12.863976414181934,13.186705748832098,13.166776721145936,13.053836964924992,12.972619481667728,14.040400355561175,12.906372728810895
Phenol,943,Excellent,13.6777,0,17.384812800627785,16.386167253156998,17.115268550613308,17.375793732648773,18.59399432527287,17.921852480541645,19.429395782475297,18.6565873949224,0.0,18.16289849814608,17.764280640257294,18.796757549810973,19.647849752423944,17.477434274634874,19.175022747812072,18.61215656118649,17.893371761554974
Phenol,942,Excellent,13.6777,0,14.317021102955309,16.11889063642053,12.294086644261478,17.325436908828436,18.55435083523256,17.869950793304227,19.38119443231074,18.62562283875716,0.1880070534129714,18.12673222763712,17.678645232162594,18.760538682623142,19.61846869239873,17.372097123756628,19.12186410335745,18.56866322342944,17.84398743118098
Phenol,955,Excellent,13.720766666666666,1,17.340603497397872,15.869863249636238,16.993426331533332,14.189257860032466,16.25315196111219,15.599970465006953,17.644065561203632,16.377109701262825,0.0,16.032582546291177,16.293872918425258,16.218252999438516,17.549166208069703,14.548663923454658,17.500221245880415,15.909764960245685,15.008039057352413
Phenol,944,Excellent,13.72795,0,17.18425624816537,15.128451300708209,17.020176303726956,14.650822278439248,16.471168731294583,15.970256387821204,17.567763666950636,16.36256451742819,0.0,15.950825487600962,16.1981819865188,16.643692642103375,17.447551304829584,15.980235946885983,17.35624986547097,16.575934465680987,15.842538338809751
"5-Hepten-2-one, 6-methyl-",747,Fair,13.954033333333332,1,8.898085606748811,11.943518917827996,9.07044895680346,11.262535018763096,15.398813040979451,14.701369994680684,14.279112719601216,14.352348271585578,6.447017893075158,14.633539321292416,14.494352501527723,15.046501548374817,14.271989538598882,14.76958889713172,14.775263414997106,14.474415716085993,12.830525871387728
"5-Hepten-2-one, 6-methyl-",712,Fair,13.954033333333332,1,13.023452623721376,13.272900649594051,13.644931742257782,13.877167920254374,15.480841238989711,14.82388911789251,14.418272479184104,14.860303587907582,8.241347711428078,14.742701804478438,14.588075099565334,15.144725774107652,14.444761324788349,14.956145598022252,14.895626015077468,14.74557499160625,14.335745201463268
Octanal,877,Good,14.732766666666668,1,11.795383352193756,10.690032346007207,9.970714079552168,0.0,11.447149573003667,11.729158337717704,10.738681962865082,15.410911912406965,8.096414669624734,11.161827732622674,10.32121631346134,10.644730534165022,10.812739839480654,11.455321703982994,15.100065097902217,12.064957446672423,11.675983805368135
3-Carene,818,Good,14.8153,1,9.444081408487795,0.0,9.413373910841509,10.341846733881258,11.765155043863931,14.263023633366512,11.320437551588022,0.0,7.277460999457314,13.17939244216154,9.692405156444336,11.059039833370074,13.742057032050704,12.258547893728425,9.097451463586747,14.581740490445592,9.357658943474238
3-Carene,823,Good,14.822483333333334,1,14.02167697074272,13.683633062436416,14.435470060288983,14.474227556174672,14.286551121727872,14.346390878344584,13.568255543867926,14.354796638139238,11.04865875045166,13.38286371472045,14.261886914502092,14.078480088994448,13.831444075644471,14.652019951004377,14.199316208339916,14.703655093403896,14.095276422707911
3-Carene,829,Good,14.82965,1,14.040568925516231,13.732382512198017,14.452350118710186,14.4584932669139,14.25728201178294,13.697689089969565,13.543942494678694,7.407292733122173,8.646880774461774,12.232487274300611,14.27874305735745,14.043235755341389,12.506517613526505,14.532150263005947,8.78850949101698,13.80610444266032,14.068877391074407
Octanal,837,Good,14.8476,1,11.361940513246196,9.865473346754522,11.33380950300141,11.896584531316869,11.962315953908846,13.974980858322942,11.415908380795456,12.981391682265269,8.483573950687088,14.122343957821434,11.724797356672164,12.14917110935776,13.474499948037549,12.525354397160037,13.404715439959745,14.90453088070234,10.341056974941178
3-Carene,838,Good,14.948083333333331,1,14.032354151517096,13.72612108641594,14.445380428235138,14.450211931667578,14.249506115411458,10.904704878975767,13.531683128300644,6.112009789716848,7.911603787218524,10.22480447138898,14.275455379412591,14.03711480583366,9.244557223535118,14.5229020872175,6.640498846002079,10.777759824396409,14.06568459926169
Octanal,877,Good,14.983966666666667,1,12.704110208371484,12.281079434601669,13.897897519739889,14.465040484315022,15.056772919316638,14.044105584026475,13.788565907864331,12.389090535055432,10.676313037421922,14.088935543154834,13.152627059948186,14.962742413163989,13.576997201447908,16.88335145285647,12.947820563442027,14.918132574315027,13.434594492227186
Octanal,909,Excellent,14.983966666666667,1,12.583955163608964,12.093953190266117,13.798230269532874,14.386218977538446,14.973038678608518,12.88248103945389,13.645581225370378,11.67578274855456,10.579575431495398,11.990582371926752,12.938544163742474,14.88458876680579,11.854930666890132,16.821373633344486,12.059079183548176,13.127578105491692,13.292710928714069
Octanal,823,Good,14.983966666666667,1,12.58242052805181,12.313960098777343,13.927626974853236,14.303325471042912,14.913109735304218,14.028612090547533,13.727328530512132,15.30427757069961,9.999102740578728,14.1120932235687,13.406367378171574,14.80903553266792,13.697182888212405,16.723247090467787,15.062410533067313,14.818277094433633,13.69385777738898
D-Limonene,911,Excellent,15.6048,1,0.0,0.0,0.0,7.249672226983698,0.0,9.0177694287713,8.76609188419522,18.163218158034173,0.0,8.981740084184448,8.434921198385952,10.073630087315816,10.323906096743729,9.846048724879807,10.727314417940825,10.910137365725836,8.489679678279026
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",928,Excellent,15.6048,1,4.6062524314421305,6.660991439277379,7.972944496288978,6.973908330589468,8.961680107097402,9.148186991775695,9.096749225601366,18.17295371015991,3.798578947790925,0.0,0.0,9.795728722396651,10.293487428736656,9.48469558867504,10.727616214278058,10.70788820087609,7.736680038709346
"Benzene, 1-methyl-3-(1-methylethyl)-",774,Good,15.798583333333331,1,13.34921864548016,12.68670843791272,13.125233439683242,13.681754438454496,12.8963842568715,12.497166867258448,13.447848460095106,0.0,7.277345843294145,11.941050900521802,11.939802406982231,12.900935637705444,13.489429006533287,13.539757045575898,10.562880269190606,14.508566045218677,13.382819080034029
"1,3,5-Cycloheptatriene, 3,7,7-trimethyl-",843,Fair,15.798583333333331,1,13.39439631834258,12.753959084539568,13.182436165043592,13.726577508387376,13.751813001992623,13.588647397054158,13.611557733247746,0.0,7.469678399518262,13.109120695096848,13.319428891442998,13.337731409536715,13.578017762285976,13.74118059080081,10.618813320634516,14.558590951910771,13.58682150433832
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",934,Excellent,15.93855,1,8.437447959714435,9.858925267098796,9.376713330519594,10.100972598382986,18.03198674218927,17.71221891976294,10.83532161156099,9.832933008871112,7.648776606355419,17.686654027368384,17.635206489167125,17.84318716575998,17.252895143129066,17.64328898820716,17.920419529881116,18.589599384944364,17.395040486672222
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",931,Excellent,15.93855,1,11.41650161634914,13.039151996944964,12.023551020140122,11.635427281957528,18.0648954724402,17.7424135669296,11.214530923432088,9.735218124528217,10.09375123196296,17.710183600851725,17.689713901695008,17.903421296082758,17.311190435668326,17.703677704171085,18.15160236140884,18.658196689326665,17.45685274360224
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",934,Excellent,15.93855,1,14.2806977514611,15.01203538168342,14.706077671826971,14.525703994748792,18.10136467592101,17.779898903357967,14.354284320310509,9.09685294541645,10.071827757285323,17.754562687761805,17.689667856475257,17.906801890170005,17.309012417912054,17.711423172551626,18.15001970642904,18.65733325194423,17.466285250882446
"1-Hexanol, 2-ethyl-",920,Excellent,16.12515,1,13.67908210100432,13.300992583131109,13.324870464634657,13.149291964484595,14.47425557932689,14.25353232819086,13.247801579676738,14.852123487698757,9.051290158558864,16.99139299580955,14.49178771000686,14.102627545086465,15.148319788617863,14.068512774527017,13.82768161151934,14.316999122372795,14.09515921673622
"1-Hexanol, 2-ethyl-",912,Excellent,16.12515,1,13.969762585663078,13.69531650464038,13.795506311354858,13.51625298003489,14.541482670485522,14.365089279056944,14.177612091064685,13.887012683772967,10.35238633099733,16.888475083035242,14.547582563006,14.178031703978014,15.18888296207604,14.29898172470536,14.055111901004691,14.4187242000757,14.28719247660024
"1-Hexanol, 2-ethyl-",933,Excellent,16.12515,1,13.914483317853776,13.60723924555939,13.72194109244799,13.406601504003474,14.505617837424882,14.284121917144349,14.117008989819864,14.526090831001882,10.388467515333549,16.92285967623427,14.39774569952592,14.044210143704026,15.131613497168336,14.290428345346278,13.78505470285585,14.28455166784825,14.3288559401765
"1-Hexanol, 2-ethyl-",908,Excellent,16.12515,1,12.4836541673246,12.2065624084895,12.196323058082676,12.111013203866538,14.488691282442502,14.28166165646774,11.924957199273583,12.835324648507406,9.027480511814398,16.867192270590323,14.50037683148484,14.10712187890553,15.159162768059923,14.429372722337618,13.87154327478151,14.330868513572051,14.42726802892091
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",931,Excellent,16.12875,1,16.86559137528776,16.86145793620125,17.131030051239893,17.218884503609303,12.53474086061636,11.414474564018857,17.369624133176764,10.437680796675275,4.0635102046424825,12.298919132111228,10.480310853508982,11.611640663608766,11.9433503647537,12.512487959357466,10.093373912329763,12.725337352104631,11.97851581280011
"Cyclohexanol, 1-methyl-4-(1-methylethenyl)-, acetate",931,Excellent,16.12875,1,16.868581090565964,16.865209821694148,17.134097899424688,17.22219181167417,12.689156625558365,11.605441205669628,17.372618380609765,0.0,3.973616003695685,12.330538082751865,10.61771114312262,11.712548969157831,12.18024711788989,12.67222415534337,9.83302033547086,12.93903051228432,12.185302476538746
Benzeneacetaldehyde,930,Excellent,16.684983333333335,0,8.034546336472939,7.961626954084314,8.453881209832007,8.340361362638072,9.004666032071528,8.254759338311422,9.05852253170356,18.712849767895783,0.0,8.579452505059889,8.22006713814972,8.725209210347728,8.683114286480741,8.409654483122011,8.922124588292832,8.69878416414015,8.411867366184378
Benzeneacetaldehyde,896,Good,16.91825,1,10.441040457937516,10.290842812235848,9.757561714390889,10.171205503668888,16.84705177306401,16.546435197720292,11.664378449642705,10.788446948750764,7.458562116993578,16.874140181518055,17.301056341775688,17.43147406140605,17.34980976722506,10.582189210839546,17.249679556474753,17.190467047169655,16.978863275616078
Benzeneacetaldehyde,855,Good,16.921833333333332,1,0.0,0.0,0.0,0.0,16.073233690896352,15.803580423730446,5.512658771804,0.0,0.0,15.82773178283135,16.301116596172037,16.39726513615967,16.28379985048985,10.736024457195215,16.5343233582794,16.589823966909005,15.983199500832468
Benzeneacetaldehyde,963,Excellent,16.925416666666667,1,8.608914951759532,9.633609094199665,8.957460050175394,10.895251594049444,18.66369494632537,18.156500704800607,9.349773268861028,10.732917003403715,8.327701756349834,18.56116061104177,18.92679388861037,18.97974299151977,18.890788519343744,10.613371142885402,18.99110185149125,19.05424722377359,18.64426327369716
Benzeneacetaldehyde,956,Excellent,17.07615,1,18.312546635685507,18.47737924004096,18.34805271693361,18.939605151509536,14.250972054248509,13.817042878734648,19.1625749615173,11.329954939129466,9.054050850072388,13.22034933746857,15.633190820715113,15.110762869858284,15.994587803180222,19.62778246706155,14.321854746376252,16.20945571383965,16.222101113323266
p-Cresol,948,Excellent,18.723333333333336,0,23.9747954967212,24.064059252136925,24.361989642934248,24.166040453227755,25.19463421643554,25.08577366275573,24.64690732359092,25.439047667400416,6.024686851205155,25.08522515885089,25.00375085084332,25.28550285237608,25.127887451070297,24.75535474338227,25.152099249279065,25.08350765840585,24.695902310228643
p-Cresol,959,Excellent,19.279566666666664,1,12.06667027653899,12.12523203729206,12.004327002496892,12.238746924044996,12.585154415934513,12.28903997209056,13.20317597683538,12.792921546907008,19.348091792831216,12.74614127243365,11.75915779635001,12.704418943891367,13.117371296818195,12.139037062561313,12.528303788301294,12.60929309354325,12.741961141961172
p-Cresol,958,Excellent,19.279566666666664,1,14.225885746861811,14.860811270657376,15.371999785761448,15.362851367329158,15.604162175348312,15.61133798540512,15.785372067407613,15.872950570182246,19.348599304654115,15.627737599807633,15.432642438959066,15.743611360254862,15.718375961197196,14.874408750237166,15.652751371302765,15.64293427905634,15.189918593572177
2-Nonanone,779,Fair,19.329816666666662,1,12.753866590126174,12.450315876672269,13.162870386096955,13.087313692605454,14.348083272726909,14.200129916364652,13.433329843858797,15.23557359630798,0.0,14.7634312397717,14.11803328708601,14.448697422029328,13.79489028435496,14.577540064920091,14.639204058972783,14.711474453261085,13.756998285635756
Nonanal,920,Excellent,20.051133333333333,1,15.122546491225089,14.142547002036832,16.402229070142972,16.78261393982679,16.970514367756046,15.870587563520054,15.220247807202965,17.580292022339606,4.763728269634021,16.18408097946231,14.664829000862293,17.101440843988573,15.532517305246586,17.250019624591094,17.558823038723375,17.745239624713236,15.730172046142988
Nonanal,949,Excellent,20.06188333333333,1,9.519521611564633,9.318203179087364,10.996758565428276,11.095816264880783,12.101260139354228,11.603299146364357,10.554253507305852,15.016895640442954,0.0,13.052841375121693,11.403749102811396,11.873463047565982,10.758901444716274,18.326639053013487,11.739946174890564,14.131063261569135,11.399563418065837
Phenylethyl Alcohol,921,Excellent,20.356166666666663,1,14.978312991852542,15.068495107903102,15.628885941349674,15.160640936974485,17.471540535996393,16.89126327546544,16.61001955643842,18.104450713795536,0.0,17.158935638458974,16.655702100250327,17.326755038136476,17.254588546974173,17.34081813954601,17.02073464652272,16.965915030815278,16.891089327443897
Phenylethyl Alcohol,919,Excellent,20.356166666666663,1,14.96338528663938,15.05406996512319,15.611002186449772,15.14287049998494,17.456486752129894,16.869396934311997,16.594219066085174,18.087392800642675,0.0,17.141504726283422,16.633950905144467,17.30856242186507,17.225207382877358,17.320421359274246,17.00813777788176,16.944726301064264,16.871165705936743
"Hexanoic acid, 2-ethyl-",816,Good,20.732966666666663,1,11.90533473156438,13.472112553321251,12.330270210542794,11.531681596561247,13.969200254303905,14.00112240036414,14.91443977994772,14.650988846251966,7.676694341044101,11.455843604669695,14.271783182975131,14.22406700836924,14.509310445486165,14.506794041504834,14.103047606934874,13.756204355334818,13.66325158206234
"Phenol, 4-ethyl-",967,Excellent,22.857433333333333,0,17.667338778182355,17.94494263184557,18.46434431480717,18.16007351881705,20.032228949496663,19.827766894273488,19.019901304527096,20.50372635340373,0.0,20.12057821239772,19.252715394197665,19.962471259156644,19.646280009237117,19.363742394969865,19.8370979186366,19.82072310931107,18.73532922901692
"Cyclohexanol, 5-methyl-2-(1-methylethyl)-, (1α,2β,5α)-(ñ)-",957,Excellent,23.467516666666665,1,13.662913025815492,13.48510878110473,13.961546460369275,13.896140993559849,14.519156961657336,14.633809676521702,14.023202613319002,16.63231638607199,7.027719583138802,14.863249478407838,14.425287017596707,14.714560878661825,14.400643620532213,14.33101595453328,14.992213622127576,15.166416138242829,14.479683110912044
"Ethanol, 2-(2-butoxyethoxy)-",811,Good,23.95915,0,8.010303381718247,8.348823675722503,9.95438323973314,9.999635976934858,10.405182760891762,10.221930314432358,10.468705330870508,10.45324597647201,0.0,11.617830599954754,9.362271647172111,10.268790989056717,10.128604551874162,11.989088107502656,14.604276474652512,11.28761649146364,9.907635140291612
Methyl salicylate,846,Good,24.14935,1,10.798698814848038,10.66904422225328,11.377593651880344,11.138424375102456,12.768194974068091,12.580482631606444,13.036746876000766,13.38388704823374,3.657783833966104,14.574599194095445,11.546719525484969,12.95403641189451,12.322792093382668,12.44056992433496,12.579212914121069,12.091482463244414,11.80373600552759
Dodecane,915,Excellent,24.375433333333334,1,13.487976571092606,12.994720821543996,13.971415232285178,13.946336563673142,16.170336968111954,15.861042234785344,15.532702170395536,15.792313391022647,0.0,16.113766300663876,15.00575519144489,16.159444031192173,15.029721542273276,15.93914186168485,16.559504380797623,16.18299463385321,14.84227298585733
"3-Dodecene, (E)-",715,Fair,24.61228333333333,1,10.524954958893632,10.300430594925846,11.233396570757328,10.539986867309327,12.768435975387677,12.798740713096551,11.860229086357457,12.607395060838456,7.14059062484031,12.90839629943669,11.884831226267329,12.67427740549787,11.619309812938994,12.46366894835821,12.849574808402812,12.682797697972497,11.41660922534325
Decanal,917,Excellent,24.86348333333333,1,10.75182831770572,10.909824061895415,12.118475062751484,12.595464403115267,12.342898358295244,11.590750168939069,8.982696846716637,12.060637062133823,5.593687489529302,13.379089777168575,9.555336056646803,12.71904120044567,11.172567914236836,14.67308251959843,12.692691872501232,12.74026790762777,11.956011823830076
"1H-Pyrrole-2,5-dione, 3-ethyl-4-methyl-",885,Good,26.212816666666665,1,13.69703723400437,12.92847027519531,13.594337631835652,14.076402363330716,17.012223385705063,16.18544912967603,16.455343363063946,16.411571280727358,4.255699205165615,16.47479835502789,15.337508395015687,16.243415877030056,16.09806805439557,15.703461197399768,16.10519511544465,15.630503757485894,15.426805991785685
Benzeneacetic acid,924,Excellent,26.80495,1,9.329076072165238,10.247507107717924,12.518541376140847,9.171294990440584,16.19328149570279,16.38889120986294,14.358292721890084,16.985641317914137,6.335294658071792,17.92251774835966,14.8336185731978,16.35390290504936,14.691156584582007,15.08488359615556,15.604171592305198,15.155710407886753,13.114464485918658
"2-Decenal, (E)-",800,Good,27.540616666666665,1,0.0,8.328068304566637,9.778239372995223,11.548849363622736,11.575362716523015,10.693466478898555,10.84704720906807,12.196752126033909,0.0,11.15022420516992,9.782082907946716,10.793851203184284,10.238686631463548,15.215197411954833,12.55469489859516,12.518279681358903,10.89026487707179
